run_id,test_id,test_name,cache_policy,test_mode_enabled,queue_depth,num_channels,num_planes,ecc_mode,scrambler_enable,burst_length,clock_freq_mhz,prefetch_depth,data_width_bits,addr_width_bits,fifo_depth,cache_size_kb,buffer_size_kb,memory_size_mb,num_agents,agent_mode,env_mode,protocol,reset_cycles,timeout_ns,error_injection_enable,error_injection_rate,coverage_enable,assertion_enable,uvm_verbosity,debug_level,cpu_threads,gpu_accel,compile_options,sim_options,wear_leveling_mode,plane_interleave,vendor_cmd_set,num_transactions,clock_period_ns,test_class,sequence_name
RUN-000745,back_to_back_program_test-000745,Back_To_Back_Program,WriteThrough,0,4,4,1,LDPC,0,16,400,13,128,32,16,256,256,1024,4,ACTIVE,functional,AXI4,16,2000000,0,0.0,1,0,UVM_LOW,1,2,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto -cm line+cond+fsm,dynamic,0,v1.3,64,2.5,back_to_back_program_test,back_to_back_program_seq
RUN-000746,random_read_test-000746,Random_Read,WriteThrough,1,8,4,4,LDPC,0,4,400,8,128,40,16,512,64,1024,1,ACTIVE,stress,AXI4,32,2000000,0,0.0,1,1,UVM_MEDIUM,1,8,1,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto -cm line+cond+fsm,dynamic,0,v1.3,128,2.5,random_read_test,random_read_seq
RUN-000747,random_read_test-000747,Random_Read,WriteBack,1,2,4,4,BCH,0,4,600,2,256,48,8,128,32,1024,3,ACTIVE,functional,AXI4,16,1000000,0,0.0,1,0,UVM_MEDIUM,0,2,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +ntb_random_seed_automatic,hybrid,1,v1.2,32,1.6667,random_read_test,random_read_seq
RUN-000748,back_to_back_program_test-000748,Back_To_Back_Program,Disabled,1,4,2,4,Disabled,0,8,1000,10,64,40,32,256,64,1024,1,PASSIVE,regression,AXI4,8,500000,1,0.015,0,1,UVM_MEDIUM,1,2,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto -cm line+cond+fsm,hybrid,1,v1.2,64,1.0,back_to_back_program_test,back_to_back_program_seq
RUN-000749,garbage_collect_test-000749,Garbage_Collect,WriteBack,0,16,4,2,LDPC,1,16,600,3,256,40,16,512,256,256,2,ACTIVE,regression,AXI4,16,2000000,0,0.0,1,1,UVM_LOW,0,4,0,-O1 -sv -debug_access+all,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,dynamic,0,v2.0,256,1.6667,garbage_collect_test,garbage_collect_seq
RUN-000750,power_cycle_test-000750,Power_Cycle,WriteThrough,0,2,2,2,Disabled,0,32,1000,3,256,48,16,256,128,512,2,ACTIVE,functional,AXI4,16,1000000,1,0.0455,1,1,UVM_LOW,2,8,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +ntb_random_seed_automatic,dynamic,0,v1.3,32,1.0,power_cycle_test,power_cycle_seq
RUN-000751,sequential_write_test-000751,Sequential_Write,Adaptive,0,1,1,1,BCH,1,4,800,0,32,40,64,128,128,1024,2,ACTIVE,stress,AXI4,8,500000,1,0.0327,1,1,UVM_LOW,2,2,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +ntb_random_seed_automatic,dynamic,1,v1.3,16,1.25,sequential_write_test,sequential_write_seq
RUN-000752,mixed_rw_test-000752,Mixed_RW,WriteThrough,0,4,8,2,LDPC,0,32,1200,11,128,40,128,1024,128,1024,3,PASSIVE,functional,AXI4,32,1000000,0,0.0,1,1,UVM_MEDIUM,1,4,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto -cm line+cond+fsm,static,1,v1.2,64,0.8333,mixed_rw_test,mixed_rw_seq
RUN-000753,power_cycle_test-000753,Power_Cycle,Adaptive,0,8,2,1,LDPC,0,32,800,6,64,32,32,512,128,256,3,ACTIVE,regression,AXI4,32,1000000,0,0.0,1,1,UVM_MEDIUM,0,4,0,-O1 -sv -debug_access+all,+UVM_TESTNAME=auto +ntb_random_seed_automatic,dynamic,1,v1.3,128,1.25,power_cycle_test,power_cycle_seq
RUN-000754,garbage_collect_test-000754,Garbage_Collect,WriteBack,0,32,4,4,Disabled,0,4,400,3,64,40,16,512,64,2048,1,ACTIVE,functional,AXI4,16,1000000,0,0.0,1,1,UVM_LOW,0,1,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,dynamic,1,v1.2,512,2.5,garbage_collect_test,garbage_collect_seq
RUN-000755,garbage_collect_test-000755,Garbage_Collect,WriteBack,0,4,2,2,LDPC,1,32,400,14,32,40,8,128,256,512,2,ACTIVE,stress,AXI4,16,1000000,0,0.0,0,1,UVM_LOW,0,1,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +ntb_random_seed_automatic,dynamic,0,v1.3,64,2.5,garbage_collect_test,garbage_collect_seq
RUN-000756,sequential_write_test-000756,Sequential_Write,Disabled,0,32,2,4,BCH,1,32,600,3,64,40,64,128,64,512,2,ACTIVE,stress,AXI4,8,2000000,1,0.0025,1,0,UVM_LOW,0,1,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto -cm line+cond+fsm,dynamic,0,v2.0,512,1.6667,sequential_write_test,sequential_write_seq
RUN-000757,garbage_collect_test-000757,Garbage_Collect,Disabled,1,16,1,2,Disabled,1,64,400,12,256,40,32,256,64,256,4,ACTIVE,stress,AXI4,16,500000,1,0.0391,1,1,UVM_MEDIUM,1,4,0,-O1 -sv -debug_access+all,+UVM_TESTNAME=auto +ntb_random_seed_automatic,hybrid,1,v1.3,256,2.5,garbage_collect_test,garbage_collect_seq
RUN-000758,random_read_test-000758,Random_Read,WriteThrough,0,8,4,2,Disabled,1,8,800,9,64,40,8,128,128,2048,1,ACTIVE,functional,AXI4,16,2000000,0,0.0,1,1,UVM_MEDIUM,0,2,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto -cm line+cond+fsm,dynamic,0,v1.3,128,1.25,random_read_test,random_read_seq
RUN-000759,sequential_write_test-000759,Sequential_Write,WriteBack,1,16,4,4,LDPC,1,16,1200,4,64,48,16,1024,32,1024,4,ACTIVE,stress,AXI4,8,2000000,1,0.0037,0,0,UVM_LOW,2,4,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto -cm line+cond+fsm,dynamic,0,v2.0,256,0.8333,sequential_write_test,sequential_write_seq
RUN-000760,back_to_back_program_test-000760,Back_To_Back_Program,Adaptive,0,4,8,2,LDPC,1,16,800,15,128,32,16,512,64,2048,3,ACTIVE,stress,AXI4,8,1000000,0,0.0,1,1,UVM_HIGH,0,2,1,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto -cm line+cond+fsm,hybrid,1,v2.0,64,1.25,back_to_back_program_test,back_to_back_program_seq
RUN-000761,power_cycle_test-000761,Power_Cycle,WriteBack,0,64,2,4,BCH,0,16,800,4,32,40,16,256,128,1024,1,ACTIVE,regression,AXI4,32,500000,0,0.0,1,1,UVM_MEDIUM,1,1,0,-O1 -sv -debug_access+all,+UVM_TESTNAME=auto -cm line+cond+fsm,hybrid,0,v1.2,1024,1.25,power_cycle_test,power_cycle_seq
RUN-000762,garbage_collect_test-000762,Garbage_Collect,Disabled,0,64,2,2,BCH,1,4,1000,12,32,40,16,1024,64,256,3,ACTIVE,regression,AXI4,16,2000000,1,0.0442,1,1,UVM_HIGH,1,4,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto -cm line+cond+fsm,dynamic,0,v1.3,1024,1.0,garbage_collect_test,garbage_collect_seq
RUN-000763,power_cycle_test-000763,Power_Cycle,Adaptive,0,8,8,4,BCH,1,64,1000,12,128,48,8,256,128,256,4,ACTIVE,functional,AXI4,8,1000000,0,0.0,0,1,UVM_LOW,1,1,0,-O1 -sv -debug_access+all,+UVM_TESTNAME=auto -cm line+cond+fsm,hybrid,1,v1.2,128,1.0,power_cycle_test,power_cycle_seq
RUN-000764,back_to_back_program_test-000764,Back_To_Back_Program,WriteBack,0,4,8,2,BCH,0,4,800,0,64,40,8,1024,64,2048,2,ACTIVE,stress,AXI4,32,2000000,0,0.0,1,1,UVM_HIGH,0,4,1,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto -cm line+cond+fsm,static,1,v1.2,64,1.25,back_to_back_program_test,back_to_back_program_seq
RUN-000765,mixed_rw_test-000765,Mixed_RW,Adaptive,1,16,2,4,LDPC,0,8,800,12,32,32,32,512,128,512,2,ACTIVE,functional,AXI4,8,1000000,0,0.0,1,1,UVM_LOW,0,4,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,dynamic,1,v2.0,256,1.25,mixed_rw_test,mixed_rw_seq
RUN-000766,power_cycle_test-000766,Power_Cycle,WriteThrough,0,2,1,1,BCH,1,8,1200,7,256,40,64,128,32,256,2,ACTIVE,functional,AXI4,16,1000000,0,0.0,1,1,UVM_MEDIUM,0,1,0,-O1 -sv -debug_access+all,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,hybrid,1,v1.3,32,0.8333,power_cycle_test,power_cycle_seq
RUN-000767,random_read_test-000767,Random_Read,Adaptive,0,64,4,2,BCH,0,8,400,0,32,40,64,1024,256,512,2,ACTIVE,stress,AXI4,16,2000000,0,0.0,1,1,UVM_HIGH,1,8,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto +ntb_random_seed_automatic,dynamic,0,v2.0,1024,2.5,random_read_test,random_read_seq
RUN-000768,back_to_back_program_test-000768,Back_To_Back_Program,Adaptive,0,1,2,4,Disabled,1,8,1200,12,256,48,64,512,32,256,4,ACTIVE,regression,AXI4,32,500000,1,0.0022,1,1,UVM_HIGH,0,2,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,dynamic,1,v2.0,16,0.8333,back_to_back_program_test,back_to_back_program_seq
RUN-000769,random_read_test-000769,Random_Read,WriteBack,1,4,8,2,BCH,0,16,800,4,128,40,64,512,128,256,2,ACTIVE,regression,AXI4,16,1000000,0,0.0,1,1,UVM_MEDIUM,0,8,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +ntb_random_seed_automatic,static,1,v1.2,64,1.25,random_read_test,random_read_seq
RUN-000770,back_to_back_program_test-000770,Back_To_Back_Program,Adaptive,0,8,4,2,BCH,1,4,400,6,128,48,64,128,256,256,1,ACTIVE,functional,AXI4,32,2000000,0,0.0,1,1,UVM_HIGH,0,4,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto +ntb_random_seed_automatic,dynamic,1,v2.0,128,2.5,back_to_back_program_test,back_to_back_program_seq
RUN-000771,back_to_back_program_test-000771,Back_To_Back_Program,Disabled,0,16,8,4,LDPC,0,8,1000,0,128,40,32,512,64,1024,4,ACTIVE,functional,AXI4,16,1000000,1,0.0035,1,1,UVM_DEBUG,2,2,0,-O1 -sv -debug_access+all,+UVM_TESTNAME=auto +ntb_random_seed_automatic,dynamic,1,v1.3,256,1.0,back_to_back_program_test,back_to_back_program_seq
RUN-000772,garbage_collect_test-000772,Garbage_Collect,WriteBack,0,8,1,2,LDPC,0,32,1200,11,64,40,64,256,32,1024,4,ACTIVE,stress,AXI4,8,2000000,1,0.0404,1,1,UVM_MEDIUM,0,8,1,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto -cm line+cond+fsm,dynamic,1,v1.2,128,0.8333,garbage_collect_test,garbage_collect_seq
RUN-000773,erase_suspend_test-000773,Erase_Suspend,WriteBack,0,16,8,2,BCH,1,16,600,2,128,32,32,512,32,1024,1,ACTIVE,regression,AXI4,32,500000,0,0.0,1,1,UVM_LOW,0,2,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,static,0,v1.3,256,1.6667,erase_suspend_test,erase_suspend_seq
RUN-000774,read_disturb_test-000774,Read_Disturb,WriteThrough,0,2,4,2,Disabled,1,32,600,9,128,40,32,256,128,2048,4,ACTIVE,regression,AXI4,16,2000000,0,0.0,0,1,UVM_MEDIUM,2,1,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto -cm line+cond+fsm,dynamic,0,v1.3,32,1.6667,read_disturb_test,read_disturb_seq
RUN-000775,mixed_rw_test-000775,Mixed_RW,Disabled,0,64,2,2,LDPC,0,16,800,0,128,32,64,1024,64,256,4,ACTIVE,functional,AXI4,8,2000000,0,0.0,1,1,UVM_LOW,0,4,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +ntb_random_seed_automatic,dynamic,1,v1.3,1024,1.25,mixed_rw_test,mixed_rw_seq
RUN-000776,sequential_write_test-000776,Sequential_Write,Adaptive,0,2,4,2,Disabled,0,32,1200,11,128,48,16,256,128,2048,2,ACTIVE,regression,AXI4,16,1000000,0,0.0,0,1,UVM_MEDIUM,0,2,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto +ntb_random_seed_automatic,hybrid,1,v1.3,32,0.8333,sequential_write_test,sequential_write_seq
RUN-000777,power_cycle_test-000777,Power_Cycle,Adaptive,0,4,8,1,Disabled,0,32,800,3,256,32,16,1024,128,512,4,ACTIVE,functional,AXI4,16,500000,1,0.0408,0,1,UVM_MEDIUM,2,4,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto -cm line+cond+fsm,dynamic,0,v1.3,64,1.25,power_cycle_test,power_cycle_seq
RUN-000778,garbage_collect_test-000778,Garbage_Collect,Disabled,1,16,8,1,BCH,0,4,800,14,64,40,64,1024,128,512,3,ACTIVE,functional,AXI4,16,2000000,1,0.012,1,1,UVM_DEBUG,1,2,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto -cm line+cond+fsm,dynamic,1,v2.0,256,1.25,garbage_collect_test,garbage_collect_seq
RUN-000779,read_disturb_test-000779,Read_Disturb,WriteThrough,0,4,4,1,BCH,0,4,800,16,32,40,16,512,32,512,3,PASSIVE,stress,AXI4,32,500000,1,0.031,1,1,UVM_LOW,0,1,1,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,dynamic,0,v1.3,64,1.25,read_disturb_test,read_disturb_seq
RUN-000780,back_to_back_program_test-000780,Back_To_Back_Program,WriteThrough,0,4,1,4,LDPC,1,8,1000,6,128,48,8,512,128,512,2,ACTIVE,functional,AXI4,8,1000000,1,0.0166,0,1,UVM_HIGH,1,4,0,-O1 -sv -debug_access+all,+UVM_TESTNAME=auto -cm line+cond+fsm,dynamic,1,v1.3,64,1.0,back_to_back_program_test,back_to_back_program_seq
RUN-000781,power_cycle_test-000781,Power_Cycle,Adaptive,0,8,4,2,LDPC,0,16,400,6,128,48,64,512,32,256,2,ACTIVE,functional,AXI4,16,1000000,1,0.0469,0,1,UVM_LOW,0,2,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto +ntb_random_seed_automatic,dynamic,1,v2.0,128,2.5,power_cycle_test,power_cycle_seq
RUN-000782,random_read_test-000782,Random_Read,WriteBack,0,4,4,4,LDPC,0,4,600,10,64,32,8,128,128,512,2,ACTIVE,regression,AXI4,16,1000000,0,0.0,1,1,UVM_LOW,0,8,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +ntb_random_seed_automatic,dynamic,0,v1.2,64,1.6667,random_read_test,random_read_seq
RUN-000783,read_disturb_test-000783,Read_Disturb,WriteBack,0,64,2,1,Disabled,0,32,1200,16,128,48,64,1024,32,2048,1,ACTIVE,stress,AXI4,32,1000000,0,0.0,1,1,UVM_MEDIUM,2,2,0,-O1 -sv -debug_access+all,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,dynamic,0,v1.3,1024,0.8333,read_disturb_test,read_disturb_seq
RUN-000784,mixed_rw_test-000784,Mixed_RW,Adaptive,0,4,4,2,BCH,1,8,600,13,64,40,16,512,32,2048,1,ACTIVE,stress,AXI4,16,500000,1,0.0256,1,1,UVM_DEBUG,1,4,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto -cm line+cond+fsm,dynamic,1,v2.0,64,1.6667,mixed_rw_test,mixed_rw_seq
RUN-000785,back_to_back_program_test-000785,Back_To_Back_Program,WriteBack,1,64,4,1,Disabled,0,16,1200,9,64,40,64,128,128,1024,4,ACTIVE,functional,AXI4,8,1000000,1,0.0207,1,1,UVM_MEDIUM,0,1,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +ntb_random_seed_automatic,hybrid,1,v2.0,1024,0.8333,back_to_back_program_test,back_to_back_program_seq
RUN-000786,back_to_back_program_test-000786,Back_To_Back_Program,Adaptive,1,4,2,2,LDPC,1,64,1200,13,64,48,32,512,64,256,2,ACTIVE,regression,AXI4,8,1000000,0,0.0,1,1,UVM_LOW,0,4,1,-O1 -sv -debug_access+all,+UVM_TESTNAME=auto -cm line+cond+fsm,dynamic,0,v1.2,64,0.8333,back_to_back_program_test,back_to_back_program_seq
RUN-000787,sequential_write_test-000787,Sequential_Write,WriteBack,1,8,1,2,BCH,0,4,600,3,256,32,32,128,128,2048,2,ACTIVE,regression,AXI4,32,1000000,0,0.0,0,1,UVM_MEDIUM,0,2,0,-O1 -sv -debug_access+all,+UVM_TESTNAME=auto -cm line+cond+fsm,hybrid,1,v2.0,128,1.6667,sequential_write_test,sequential_write_seq
RUN-000788,power_cycle_test-000788,Power_Cycle,Adaptive,0,4,8,2,BCH,1,64,1000,16,64,32,32,256,64,256,3,ACTIVE,stress,AXI4,16,1000000,1,0.0219,1,1,UVM_LOW,0,2,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto -cm line+cond+fsm,static,1,v1.2,64,1.0,power_cycle_test,power_cycle_seq
RUN-000789,random_read_test-000789,Random_Read,WriteThrough,0,1,2,2,Disabled,1,4,600,16,128,40,128,128,32,512,1,ACTIVE,functional,AXI4,8,1000000,0,0.0,1,1,UVM_DEBUG,1,2,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto -cm line+cond+fsm,hybrid,0,v2.0,16,1.6667,random_read_test,random_read_seq
RUN-000790,garbage_collect_test-000790,Garbage_Collect,Adaptive,0,8,4,1,BCH,1,16,400,16,256,48,8,256,128,256,1,ACTIVE,regression,AXI4,8,1000000,1,0.0291,1,1,UVM_HIGH,0,2,1,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +ntb_random_seed_automatic,hybrid,0,v2.0,128,2.5,garbage_collect_test,garbage_collect_seq
RUN-000791,power_cycle_test-000791,Power_Cycle,Adaptive,1,2,4,4,LDPC,1,8,1000,12,128,48,32,512,32,512,4,ACTIVE,functional,AXI4,16,1000000,1,0.0087,1,1,UVM_MEDIUM,0,4,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto +ntb_random_seed_automatic,static,1,v1.3,32,1.0,power_cycle_test,power_cycle_seq
RUN-000792,random_read_test-000792,Random_Read,WriteBack,0,2,1,1,LDPC,0,32,600,11,128,48,32,256,128,1024,1,ACTIVE,functional,AXI4,16,1000000,0,0.0,1,1,UVM_LOW,0,8,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto -cm line+cond+fsm,dynamic,1,v1.3,32,1.6667,random_read_test,random_read_seq
RUN-000793,sequential_write_test-000793,Sequential_Write,Adaptive,0,2,4,4,BCH,1,32,1200,12,32,40,32,128,128,256,3,ACTIVE,stress,AXI4,8,2000000,0,0.0,1,1,UVM_LOW,0,1,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +ntb_random_seed_automatic,dynamic,1,v1.2,32,0.8333,sequential_write_test,sequential_write_seq
RUN-000794,garbage_collect_test-000794,Garbage_Collect,WriteThrough,0,32,2,1,LDPC,1,32,1200,14,256,48,8,512,128,256,3,ACTIVE,regression,AXI4,32,2000000,0,0.0,1,1,UVM_MEDIUM,0,1,1,-O1 -sv -debug_access+all,+UVM_TESTNAME=auto +ntb_random_seed_automatic,dynamic,1,v1.2,512,0.8333,garbage_collect_test,garbage_collect_seq
RUN-000795,back_to_back_program_test-000795,Back_To_Back_Program,WriteBack,1,16,4,4,LDPC,1,16,1000,10,128,40,32,1024,128,2048,4,PASSIVE,functional,AXI4,16,1000000,1,0.0305,1,1,UVM_HIGH,0,2,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto +ntb_random_seed_automatic,static,0,v1.2,256,1.0,back_to_back_program_test,back_to_back_program_seq
RUN-000796,erase_suspend_test-000796,Erase_Suspend,WriteBack,1,16,2,1,LDPC,0,8,1000,2,32,32,128,256,64,256,2,ACTIVE,functional,AXI4,16,500000,1,0.0374,0,1,UVM_HIGH,1,8,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto +ntb_random_seed_automatic,hybrid,0,v1.3,256,1.0,erase_suspend_test,erase_suspend_seq
RUN-000797,mixed_rw_test-000797,Mixed_RW,WriteBack,0,64,1,1,LDPC,1,64,800,13,256,32,16,512,128,1024,2,ACTIVE,stress,AXI4,16,1000000,1,0.0242,1,1,UVM_HIGH,1,8,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto +ntb_random_seed_automatic,dynamic,0,v1.3,1024,1.25,mixed_rw_test,mixed_rw_seq
RUN-000798,random_read_test-000798,Random_Read,WriteThrough,0,32,2,1,LDPC,1,8,800,0,256,32,64,1024,64,2048,3,ACTIVE,functional,AXI4,16,1000000,0,0.0,1,1,UVM_MEDIUM,0,4,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +ntb_random_seed_automatic,hybrid,0,v1.2,512,1.25,random_read_test,random_read_seq
RUN-000799,sequential_write_test-000799,Sequential_Write,Adaptive,0,2,2,4,BCH,1,32,1000,8,32,32,8,512,64,1024,1,ACTIVE,regression,AXI4,8,1000000,0,0.0,1,1,UVM_LOW,2,2,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,dynamic,1,v1.2,32,1.0,sequential_write_test,sequential_write_seq
RUN-000800,mixed_rw_test-000800,Mixed_RW,WriteBack,0,4,4,1,LDPC,0,32,600,10,128,40,128,512,64,2048,1,ACTIVE,stress,AXI4,16,500000,1,0.0084,1,0,UVM_MEDIUM,2,4,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto -cm line+cond+fsm,dynamic,1,v1.3,64,1.6667,mixed_rw_test,mixed_rw_seq
RUN-000801,erase_suspend_test-000801,Erase_Suspend,Adaptive,1,16,4,4,BCH,1,32,600,12,128,32,32,128,128,2048,1,ACTIVE,functional,AXI4,32,2000000,0,0.0,0,0,UVM_LOW,2,8,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto -cm line+cond+fsm,dynamic,1,v1.2,256,1.6667,erase_suspend_test,erase_suspend_seq
RUN-000802,random_read_test-000802,Random_Read,WriteThrough,0,16,8,2,BCH,1,16,800,3,64,32,128,512,128,512,1,ACTIVE,regression,AXI4,8,2000000,0,0.0,1,1,UVM_LOW,0,4,0,-O1 -sv -debug_access+all,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,static,0,v1.2,256,1.25,random_read_test,random_read_seq
RUN-000803,random_read_test-000803,Random_Read,WriteThrough,0,2,2,1,LDPC,1,16,1000,2,128,40,16,512,128,1024,2,ACTIVE,functional,AXI4,16,1000000,0,0.0,1,1,UVM_MEDIUM,1,4,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto -cm line+cond+fsm,dynamic,1,v2.0,32,1.0,random_read_test,random_read_seq
RUN-000804,erase_suspend_test-000804,Erase_Suspend,WriteThrough,1,8,1,4,BCH,1,16,800,0,64,32,32,256,256,1024,2,ACTIVE,stress,AXI4,8,1000000,1,0.0358,0,1,UVM_HIGH,0,4,0,-O1 -sv -debug_access+all,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,static,1,v1.2,128,1.25,erase_suspend_test,erase_suspend_seq
RUN-000805,mixed_rw_test-000805,Mixed_RW,Adaptive,0,16,4,1,BCH,1,32,600,13,64,32,8,512,32,1024,4,ACTIVE,functional,AXI4,32,1000000,1,0.0258,1,1,UVM_LOW,0,1,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto -cm line+cond+fsm,static,1,v1.3,256,1.6667,mixed_rw_test,mixed_rw_seq
RUN-000806,mixed_rw_test-000806,Mixed_RW,Adaptive,0,16,8,2,LDPC,0,16,1000,9,64,48,64,1024,128,1024,3,ACTIVE,regression,AXI4,8,2000000,0,0.0,1,1,UVM_LOW,0,1,1,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto -cm line+cond+fsm,hybrid,1,v1.3,256,1.0,mixed_rw_test,mixed_rw_seq
RUN-000807,sequential_write_test-000807,Sequential_Write,Disabled,0,16,8,1,BCH,1,4,800,1,32,40,128,512,64,256,1,PASSIVE,functional,AXI4,16,1000000,0,0.0,1,1,UVM_LOW,2,4,0,-O1 -sv -debug_access+all,+UVM_TESTNAME=auto +ntb_random_seed_automatic,static,1,v1.3,256,1.25,sequential_write_test,sequential_write_seq
RUN-000808,random_read_test-000808,Random_Read,Adaptive,0,4,4,2,BCH,0,16,400,5,128,32,128,256,256,1024,3,ACTIVE,stress,AXI4,16,1000000,1,0.0172,0,1,UVM_HIGH,2,4,0,-O1 -sv -debug_access+all,+UVM_TESTNAME=auto -cm line+cond+fsm,dynamic,1,v2.0,64,2.5,random_read_test,random_read_seq
RUN-000809,random_read_test-000809,Random_Read,WriteThrough,0,2,1,1,Disabled,0,8,800,6,256,40,8,512,64,2048,1,ACTIVE,stress,AXI4,16,2000000,0,0.0,1,1,UVM_MEDIUM,0,1,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +ntb_random_seed_automatic,dynamic,0,v2.0,32,1.25,random_read_test,random_read_seq
RUN-000810,mixed_rw_test-000810,Mixed_RW,Disabled,1,2,4,2,BCH,1,8,1000,14,64,48,64,256,128,2048,1,ACTIVE,functional,AXI4,16,1000000,1,0.0144,0,1,UVM_LOW,1,4,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +ntb_random_seed_automatic,static,0,v1.2,32,1.0,mixed_rw_test,mixed_rw_seq
RUN-000811,back_to_back_program_test-000811,Back_To_Back_Program,WriteBack,0,8,1,4,Disabled,1,8,600,13,64,40,128,512,128,512,1,PASSIVE,regression,AXI4,8,2000000,1,0.0236,0,1,UVM_LOW,0,2,0,-O1 -sv -debug_access+all,+UVM_TESTNAME=auto -cm line+cond+fsm,dynamic,1,v1.3,128,1.6667,back_to_back_program_test,back_to_back_program_seq
RUN-000812,read_disturb_test-000812,Read_Disturb,Disabled,1,8,4,2,BCH,0,4,600,6,256,48,32,128,64,512,2,ACTIVE,functional,AXI4,32,2000000,0,0.0,1,0,UVM_LOW,0,4,1,-O1 -sv -debug_access+all,+UVM_TESTNAME=auto +ntb_random_seed_automatic,hybrid,1,v1.3,128,1.6667,read_disturb_test,read_disturb_seq
