run_id,test_id,seed,status,pass_fail,failure_type,error_code,error_id,first_error_time_ns,uvm_error_count,uvm_warning_count,uvm_fatal_count,assertion_failures,scoreboard_mismatches,execution_time_ms,throughput_mbps,sim_cycles,exit_code,verdict_source
RUN-000761,power_cycle_test-000761,734998145,PASS,pass,NONE,,,,0,1,0,0,0,135.83,30.19,108666625,0,uvm_report_server
RUN-000762,garbage_collect_test-000762,1193474421,PASS,pass,NONE,,,,0,1,0,0,0,78.09,6.76,78086543,0,uvm_report_server
RUN-000763,power_cycle_test-000763,757298873,FAIL,fail,PROTOCOL_VIOLATION,E_PROT_0x52,PROTOCOL_VIOLATION,2500,2,1,1,0,0,4.58,486.7,4576573,1,uvm_report_server
RUN-000764,back_to_back_program_test-000764,563581922,PASS,pass,NONE,,,,0,0,0,0,0,2.51,52.08,2007951,0,uvm_report_server
RUN-000765,mixed_rw_test-000765,652583048,PASS,pass,NONE,,,,0,1,0,0,0,19.6,26.95,15678585,0,uvm_report_server
RUN-000766,power_cycle_test-000766,891225255,PASS,pass,NONE,,,,0,0,0,0,0,4.25,1.91,5105520,0,uvm_report_server
RUN-000767,random_read_test-000767,104340100,PASS,pass,NONE,,,,0,0,0,0,0,172.35,12.73,68938861,0,uvm_report_server
RUN-000768,back_to_back_program_test-000768,672548941,FAIL,fail,FIFO_OVERFLOW,E_FIFO_0x21,FIFO_OVERFLOW,2500,1,0,0,0,0,1.19,8.43,1422053,1,uvm_report_server
RUN-000769,random_read_test-000769,257232959,FAIL,fail,DATA_MISMATCH,E_CMP_0x11,DATA_MISMATCH,2500,4,1,0,1,1,2.7,54.22,2162172,1,uvm_report_server
RUN-000770,back_to_back_program_test-000770,27543629,FAIL,fail,FIFO_OVERFLOW,E_FIFO_0x21,FIFO_OVERFLOW,9760,1,1,0,0,0,13.76,3.14,5504723,1,uvm_report_server
RUN-000771,back_to_back_program_test-000771,1570646471,PASS,pass,NONE,,,,0,0,0,0,0,8.76,247.54,8758528,0,uvm_report_server
RUN-000772,garbage_collect_test-000772,1873248875,FAIL,fail,TIMEOUT,E_TMO_0x40,TIMEOUT,1986370,2,1,1,1,0,1990.37,0.06,2388441154,1,uvm_report_server
RUN-000773,erase_suspend_test-000773,967735091,PASS,pass,NONE,,,,0,0,0,0,0,39.46,54.75,23677431,0,uvm_report_server
RUN-000774,read_disturb_test-000774,1395789635,PASS,pass,NONE,,,,0,0,0,0,0,12.9,19.8,7738414,0,uvm_report_server
RUN-000775,mixed_rw_test-000775,1520307210,PASS,pass,NONE,,,,0,0,0,0,0,178.08,11.53,142465511,0,uvm_report_server
RUN-000776,sequential_write_test-000776,1885720348,PASS,pass,NONE,,,,0,0,0,0,0,4.06,64.48,4871858,0,uvm_report_server
RUN-000777,power_cycle_test-000777,1815251393,PASS,pass,NONE,,,,0,0,0,0,0,15.7,31.16,12561481,0,uvm_report_server
RUN-000778,garbage_collect_test-000778,1107936379,FAIL,fail,ASSERTION_FAIL,E_ASRT_0x60,ASSERTION_FAIL,2500,1,0,0,0,0,3.07,25.72,2458464,1,uvm_report_server
RUN-000779,read_disturb_test-000779,1949440945,PASS,pass,NONE,,,,0,0,0,0,0,2.58,12.16,2066599,0,uvm_report_server
RUN-000780,back_to_back_program_test-000780,300920664,PASS,pass,NONE,,,,0,0,0,0,0,4.2,15.38,4195500,0,uvm_report_server
RUN-000781,power_cycle_test-000781,150689636,PASS,pass,NONE,,,,0,0,0,0,0,32.28,15.59,12913580,0,uvm_report_server
RUN-000782,random_read_test-000782,542048681,PASS,pass,NONE,,,,0,0,0,0,0,1.46,93.36,874603,0,uvm_report_server
RUN-000783,read_disturb_test-000783,90409189,FAIL,fail,ECC_UNCORRECTABLE,E_ECC_0x33,ECC_UNCORRECTABLE,702860,1,0,0,0,1,706.86,2.18,848235834,1,uvm_report_server
RUN-000784,mixed_rw_test-000784,2096859453,PASS,pass,NONE,,,,0,1,0,0,0,4.77,27.76,2864905,0,uvm_report_server
RUN-000785,back_to_back_program_test-000785,1819525286,FAIL,fail,ECC_UNCORRECTABLE,E_ECC_0x33,ECC_UNCORRECTABLE,157390,2,0,0,0,1,161.39,7.2,193665565,1,uvm_report_server
RUN-000786,back_to_back_program_test-000786,1213211286,FAIL,fail,FIFO_OVERFLOW,E_FIFO_0x21,FIFO_OVERFLOW,36800,1,1,0,0,0,40.8,5.45,48957122,1,uvm_report_server
RUN-000787,sequential_write_test-000787,1050848043,PASS,pass,NONE,,,,0,0,0,0,0,16.68,1.83,10008495,0,uvm_report_server
RUN-000788,power_cycle_test-000788,837103869,PASS,pass,NONE,,,,0,1,0,0,0,50.53,43.06,50533700,0,uvm_report_server
RUN-000789,random_read_test-000789,289608152,PASS,pass,NONE,,,,0,0,0,0,0,1.43,5.65,856415,0,uvm_report_server
RUN-000790,garbage_collect_test-000790,1562791068,PASS,pass,NONE,,,,0,1,0,0,0,41.77,6.4,16707632,0,uvm_report_server
RUN-000791,power_cycle_test-000791,1931836458,PASS,pass,NONE,,,,0,0,0,0,0,1.0,133.97,1000000,0,uvm_report_server
RUN-000792,random_read_test-000792,615935450,PASS,pass,NONE,,,,0,0,0,0,0,47.22,0.73,28330225,0,uvm_report_server
RUN-000793,sequential_write_test-000793,661125016,PASS,pass,NONE,,,,0,0,0,0,0,4.88,112.8,5857356,0,uvm_report_server
RUN-000794,garbage_collect_test-000794,2027718208,FAIL,fail,TIMEOUT,E_TMO_0x40,TIMEOUT,1992930,3,0,1,1,0,1996.93,0.26,2396315851,1,uvm_report_server
RUN-000795,back_to_back_program_test-000795,412329753,PASS,pass,NONE,,,,0,0,0,0,0,17.07,111.81,17073178,0,uvm_report_server
RUN-000796,erase_suspend_test-000796,99952978,FAIL,fail,ASSERTION_FAIL,E_ASRT_0x60,ASSERTION_FAIL,9380,2,0,0,0,0,13.38,2.6,13383911,1,uvm_report_server
RUN-000797,mixed_rw_test-000797,1340059738,PASS,pass,NONE,,,,0,0,0,0,0,1027.84,1.97,822272917,0,uvm_report_server
RUN-000798,random_read_test-000798,1830026596,FAIL,fail,ASSERTION_FAIL,E_ASRT_0x60,ASSERTION_FAIL,48610,1,1,0,0,0,52.61,1.61,42091694,1,uvm_report_server
RUN-000799,sequential_write_test-000799,1258067193,PASS,pass,NONE,,,,0,0,0,0,0,15.33,17.13,15332143,0,uvm_report_server
RUN-000800,mixed_rw_test-000800,1115890002,PASS,pass,NONE,,,,0,0,0,0,0,30.55,8.41,18330703,0,uvm_report_server
RUN-000801,erase_suspend_test-000801,1703172096,PASS,pass,NONE,,,,0,1,0,0,0,117.27,34.93,70362971,0,uvm_report_server
RUN-000802,random_read_test-000802,1490074442,PASS,pass,NONE,,,,0,0,0,0,0,21.2,94.19,16961328,0,uvm_report_server
RUN-000803,random_read_test-000803,2119767916,PASS,pass,NONE,,,,0,0,0,0,0,10.61,2.85,10608105,0,uvm_report_server
RUN-000804,erase_suspend_test-000804,1301492528,FAIL,fail,ASSERTION_FAIL,E_ASRT_0x60,ASSERTION_FAIL,3610,3,1,0,0,0,7.61,12.79,6086948,1,uvm_report_server
RUN-000805,mixed_rw_test-000805,41964779,PASS,pass,NONE,,,,0,0,0,0,0,183.46,5.73,110078849,0,uvm_report_server
RUN-000806,mixed_rw_test-000806,826708445,PASS,pass,NONE,,,,0,1,0,0,0,27.83,71.02,27830079,0,uvm_report_server
RUN-000807,sequential_write_test-000807,1043783161,PASS,pass,NONE,,,,0,0,0,0,0,8.71,31.93,6964660,0,uvm_report_server
RUN-000808,random_read_test-000808,1849529517,PASS,pass,NONE,,,,0,0,0,0,0,21.66,12.66,8665154,0,uvm_report_server
RUN-000809,random_read_test-000809,505119986,PASS,pass,NONE,,,,0,0,0,0,0,3.49,2.28,2794585,0,uvm_report_server
RUN-000810,mixed_rw_test-000810,1086697707,PASS,pass,NONE,,,,0,0,0,0,0,2.11,33.12,2107373,0,uvm_report_server
RUN-000811,back_to_back_program_test-000811,122691996,PASS,pass,NONE,,,,0,0,0,0,0,13.73,10.21,8240983,0,uvm_report_server
RUN-000812,read_disturb_test-000812,2132120054,FAIL,fail,DATA_MISMATCH,E_CMP_0x11,DATA_MISMATCH,2500,2,1,0,0,1,1.52,49.61,911259,1,uvm_report_server
RUN-000813,read_disturb_test-000813,457371761,FAIL,fail,DATA_MISMATCH,E_CMP_0x11,DATA_MISMATCH,2500,1,1,0,0,1,2.81,8.1,2244212,1,uvm_report_server
RUN-000814,sequential_write_test-000814,1762948460,PASS,pass,NONE,,,,0,0,0,0,0,8.73,115.94,5237730,0,uvm_report_server
RUN-000815,garbage_collect_test-000815,1997107812,PASS,pass,NONE,,,,0,0,0,0,0,40.27,13.03,32214512,0,uvm_report_server
RUN-000816,back_to_back_program_test-000816,862988620,FAIL,fail,TIMEOUT,E_TMO_0x40,TIMEOUT,1989750,1,1,1,0,0,1993.75,0.01,2392500667,1,uvm_report_server
RUN-000817,sequential_write_test-000817,1288488249,PASS,pass,NONE,,,,0,0,0,0,0,7.65,2.3,6119691,0,uvm_report_server
RUN-000818,garbage_collect_test-000818,1050571353,FAIL,fail,TIMEOUT,E_TMO_0x40,TIMEOUT,1991560,3,0,1,1,0,1995.56,0.2,2394677096,1,uvm_report_server
RUN-000819,read_disturb_test-000819,1544827338,FAIL,fail,RETENTION_FAIL,E_RET_0x71,RETENTION_FAIL,10590,3,0,0,0,1,14.59,45.76,8752351,1,uvm_report_server
RUN-000820,back_to_back_program_test-000820,1249790902,PASS,pass,NONE,,,,0,0,0,0,0,222.18,35.52,133307549,0,uvm_report_server
RUN-000821,read_disturb_test-000821,805574932,FAIL,fail,TIMEOUT,E_TMO_0x40,TIMEOUT,1974570,4,0,1,1,0,1978.57,0.04,2374281044,1,uvm_report_server
RUN-000822,random_read_test-000822,1738677190,PASS,pass,NONE,,,,0,0,0,0,0,46.86,10.87,18742260,0,uvm_report_server
RUN-000823,back_to_back_program_test-000823,262438857,FAIL,fail,FIFO_OVERFLOW,E_FIFO_0x21,FIFO_OVERFLOW,125479,1,0,0,0,0,129.48,2.91,51791471,1,uvm_report_server
RUN-000824,back_to_back_program_test-000824,2003875383,PASS,pass,NONE,,,,0,0,0,0,0,10.29,107.64,6173589,0,uvm_report_server
RUN-000825,sequential_write_test-000825,638327021,PASS,pass,NONE,,,,0,0,0,0,0,182.5,3.05,219005377,0,uvm_report_server
RUN-000826,sequential_write_test-000826,1076211021,PASS,pass,NONE,,,,0,0,0,0,0,71.62,3.91,71622276,0,uvm_report_server
RUN-000827,mixed_rw_test-000827,1767455897,PASS,pass,NONE,,,,0,0,0,0,0,11.19,43.1,13433739,0,uvm_report_server
RUN-000828,random_read_test-000828,421432793,PASS,pass,NONE,,,,0,0,0,0,0,243.17,35.11,145901912,0,uvm_report_server
RUN-000829,back_to_back_program_test-000829,1400680657,PASS,pass,NONE,,,,0,0,0,0,0,51.71,9.32,31026563,0,uvm_report_server
RUN-000830,garbage_collect_test-000830,1723298099,PASS,pass,NONE,,,,0,1,0,0,0,14.35,18.3,17224815,0,uvm_report_server
RUN-000831,sequential_write_test-000831,746990338,PASS,pass,NONE,,,,0,0,0,0,0,1.9,32.96,1903564,0,uvm_report_server
RUN-000832,back_to_back_program_test-000832,1136193873,FAIL,fail,FIFO_OVERFLOW,E_FIFO_0x21,FIFO_OVERFLOW,46420,3,1,0,0,0,50.42,7.22,30251858,1,uvm_report_server
RUN-000833,power_cycle_test-000833,460263339,FAIL,fail,THERMAL_SHUTDOWN,E_THRM_0x80,THERMAL_SHUTDOWN,31090,4,1,0,1,0,35.09,1.36,28071564,1,uvm_report_server
RUN-000834,sequential_write_test-000834,650327913,FAIL,fail,DATA_MISMATCH,E_CMP_0x11,DATA_MISMATCH,50510,4,1,0,1,1,54.51,15.31,32703606,1,uvm_report_server
RUN-000835,random_read_test-000835,2136058989,FAIL,fail,DATA_MISMATCH,E_CMP_0x11,DATA_MISMATCH,17420,2,0,0,1,1,21.42,13.68,17135287,1,uvm_report_server
RUN-000836,mixed_rw_test-000836,1353599063,PASS,pass,NONE,,,,0,0,0,0,0,1.18,51.61,947095,0,uvm_report_server
RUN-000837,power_cycle_test-000837,1889020053,PASS,pass,NONE,,,,0,1,0,0,0,226.44,4.33,181154568,0,uvm_report_server
RUN-000838,sequential_write_test-000838,40852658,PASS,pass,NONE,,,,0,0,0,0,0,128.65,8.75,102921426,0,uvm_report_server
RUN-000839,mixed_rw_test-000839,2070317794,PASS,pass,NONE,,,,0,1,0,0,0,26.67,75.37,26670749,0,uvm_report_server
RUN-000840,power_cycle_test-000840,1890582676,PASS,pass,NONE,,,,0,0,0,0,0,61.84,70.08,49475082,0,uvm_report_server
RUN-000841,read_disturb_test-000841,676338287,PASS,pass,NONE,,,,0,0,0,0,0,32.36,2.15,25889748,0,uvm_report_server
RUN-000842,mixed_rw_test-000842,32218350,FAIL,fail,ECC_UNCORRECTABLE,E_ECC_0x33,ECC_UNCORRECTABLE,112380,3,0,0,0,1,116.38,7.91,46553135,1,uvm_report_server
RUN-000843,sequential_write_test-000843,1801470837,PASS,pass,NONE,,,,0,1,0,0,0,40.62,6.66,32499127,0,uvm_report_server
RUN-000844,garbage_collect_test-000844,575149047,PASS,pass,NONE,,,,0,0,0,0,0,15.9,17.49,9537315,0,uvm_report_server
RUN-000845,garbage_collect_test-000845,1548252681,PASS,pass,NONE,,,,0,0,0,0,0,118.45,68.79,71068234,0,uvm_report_server
RUN-000846,power_cycle_test-000846,1689748121,PASS,pass,NONE,,,,0,0,0,0,0,12.11,42.91,12105183,0,uvm_report_server
RUN-000847,read_disturb_test-000847,1939094718,PASS,pass,NONE,,,,0,0,0,0,0,16.06,32.67,16060195,0,uvm_report_server
RUN-000848,garbage_collect_test-000848,1632589151,FAIL,fail,PROTOCOL_VIOLATION,E_PROT_0x52,PROTOCOL_VIOLATION,25850,3,1,1,1,0,29.85,15.13,17909513,1,uvm_report_server
RUN-000849,mixed_rw_test-000849,708319033,PASS,pass,NONE,,,,0,0,0,0,0,83.91,24.4,67124690,0,uvm_report_server
RUN-000850,read_disturb_test-000850,400622147,PASS,pass,NONE,,,,0,1,0,0,0,11.29,1.46,6772596,0,uvm_report_server
RUN-000851,erase_suspend_test-000851,1725022595,PASS,pass,NONE,,,,0,1,0,0,0,4.63,29.94,3702769,0,uvm_report_server
RUN-000852,back_to_back_program_test-000852,1836041515,FAIL,fail,DATA_MISMATCH,E_CMP_0x11,DATA_MISMATCH,2500,3,0,0,0,1,1.17,60.85,704126,1,uvm_report_server
RUN-000853,back_to_back_program_test-000853,2015552369,FAIL,fail,FIFO_OVERFLOW,E_FIFO_0x21,FIFO_OVERFLOW,19090,2,0,0,0,0,23.09,2.0,23092818,1,uvm_report_server
RUN-000854,mixed_rw_test-000854,2016107112,PASS,pass,NONE,,,,0,0,0,0,0,2.64,388.14,2635364,0,uvm_report_server
RUN-000855,read_disturb_test-000855,481683655,PASS,pass,NONE,,,,0,0,0,0,0,1988.92,0.98,1193352283,0,uvm_report_server
RUN-000856,back_to_back_program_test-000856,1246510044,PASS,pass,NONE,,,,0,0,0,0,0,121.7,1.05,73020061,0,uvm_report_server
RUN-000857,sequential_write_test-000857,354598643,PASS,pass,NONE,,,,0,0,0,0,0,7.91,137.56,6329622,0,uvm_report_server
RUN-000858,read_disturb_test-000858,1238572334,FAIL,fail,RETENTION_FAIL,E_RET_0x71,RETENTION_FAIL,2500,2,0,0,0,1,6.38,1.0,6375038,1,uvm_report_server
RUN-000859,random_read_test-000859,95152683,PASS,pass,NONE,,,,0,1,0,0,0,13.64,70.32,13638994,0,uvm_report_server
RUN-000860,power_cycle_test-000860,1645252207,PASS,pass,NONE,,,,0,0,0,0,0,485.59,2.24,485587821,0,uvm_report_server
RUN-000861,random_read_test-000861,969309013,FAIL,fail,PROTOCOL_VIOLATION,E_PROT_0x52,PROTOCOL_VIOLATION,4300,2,0,1,0,0,8.3,71.3,9963714,1,uvm_report_server
RUN-000862,back_to_back_program_test-000862,781089729,PASS,pass,NONE,,,,0,0,0,0,0,14.84,8.25,8902725,0,uvm_report_server
RUN-000863,garbage_collect_test-000863,85378844,FAIL,fail,TIMEOUT,E_TMO_0x40,TIMEOUT,1964920,3,0,1,0,0,1968.92,0.0,2362709936,1,uvm_report_server
RUN-000864,sequential_write_test-000864,1299814191,PASS,pass,NONE,,,,0,1,0,0,0,18.23,27.91,14584608,0,uvm_report_server
RUN-000865,read_disturb_test-000865,2042041797,PASS,pass,NONE,,,,0,1,0,0,0,4.43,7.87,3544518,0,uvm_report_server
RUN-000866,random_read_test-000866,1561658533,PASS,pass,NONE,,,,0,1,0,0,0,12.99,37.23,12986283,0,uvm_report_server
RUN-000867,power_cycle_test-000867,329950108,PASS,pass,NONE,,,,0,1,0,0,0,26.18,41.36,20945893,0,uvm_report_server
RUN-000868,mixed_rw_test-000868,2127108634,PASS,pass,NONE,,,,0,1,0,0,0,21.44,1.5,17148301,0,uvm_report_server
RUN-000869,erase_suspend_test-000869,636916451,PASS,pass,NONE,,,,0,0,0,0,0,11.5,42.59,9197997,0,uvm_report_server
RUN-000870,garbage_collect_test-000870,980045915,FAIL,fail,THERMAL_SHUTDOWN,E_THRM_0x80,THERMAL_SHUTDOWN,11110,1,0,0,0,0,15.11,3.21,12091198,1,uvm_report_server
RUN-000871,erase_suspend_test-000871,744650201,PASS,pass,NONE,,,,0,1,0,0,0,11.08,11.34,11078073,0,uvm_report_server
RUN-000872,back_to_back_program_test-000872,1429637130,FAIL,fail,FIFO_OVERFLOW,E_FIFO_0x21,FIFO_OVERFLOW,3980,4,0,0,1,0,7.98,17.45,7982880,1,uvm_report_server
RUN-000873,random_read_test-000873,2044571175,FAIL,fail,THERMAL_SHUTDOWN,E_THRM_0x80,THERMAL_SHUTDOWN,172810,4,1,0,1,0,176.81,6.75,106088325,1,uvm_report_server
RUN-000874,sequential_write_test-000874,1696419879,PASS,pass,NONE,,,,0,1,0,0,0,65.6,4.01,39358455,0,uvm_report_server
RUN-000875,garbage_collect_test-000875,1115062820,PASS,pass,NONE,,,,0,1,0,0,0,17.42,27.67,13937800,0,uvm_report_server
RUN-000876,power_cycle_test-000876,340508534,PASS,pass,NONE,,,,0,0,0,0,0,20.9,24.1,16723240,0,uvm_report_server
RUN-000877,back_to_back_program_test-000877,623500363,PASS,pass,NONE,,,,0,0,0,0,0,113.42,4.99,68050268,0,uvm_report_server
RUN-000878,random_read_test-000878,190889059,FAIL,fail,THERMAL_SHUTDOWN,E_THRM_0x80,THERMAL_SHUTDOWN,2500,1,1,0,0,0,2.91,0.97,2330715,1,uvm_report_server
RUN-000879,random_read_test-000879,38518894,PASS,pass,NONE,,,,0,0,0,0,0,25.28,163.38,20225567,0,uvm_report_server
RUN-000880,erase_suspend_test-000880,211978987,PASS,pass,NONE,,,,0,0,0,0,0,6.21,10.4,4968373,0,uvm_report_server
RUN-000881,back_to_back_program_test-000881,1341445576,FAIL,fail,FIFO_OVERFLOW,E_FIFO_0x21,FIFO_OVERFLOW,58770,2,0,0,0,0,62.77,0.57,50219341,1,uvm_report_server
RUN-000882,erase_suspend_test-000882,1008529140,PASS,pass,NONE,,,,0,1,0,0,0,16.86,8.23,13487725,0,uvm_report_server
RUN-000883,garbage_collect_test-000883,2206976,PASS,pass,NONE,,,,0,0,0,0,0,14.31,9.32,8583767,0,uvm_report_server
RUN-000884,mixed_rw_test-000884,194861688,FAIL,fail,PROTOCOL_VIOLATION,E_PROT_0x52,PROTOCOL_VIOLATION,2500,3,0,1,1,0,3.13,166.38,1878168,1,uvm_report_server
RUN-000885,sequential_write_test-000885,1228795912,PASS,pass,NONE,,,,0,0,0,0,0,5.55,49.07,4439047,0,uvm_report_server
RUN-000886,power_cycle_test-000886,2054153608,FAIL,fail,THERMAL_SHUTDOWN,E_THRM_0x80,THERMAL_SHUTDOWN,11700,1,0,0,0,0,15.7,23.85,6280117,1,uvm_report_server
RUN-000887,mixed_rw_test-000887,74428082,PASS,pass,NONE,,,,0,0,0,0,0,37.58,59.71,22547160,0,uvm_report_server
RUN-000888,back_to_back_program_test-000888,2102281762,PASS,pass,NONE,,,,0,0,0,0,0,54.49,10.26,32694266,0,uvm_report_server
RUN-000889,random_read_test-000889,1573560039,PASS,pass,NONE,,,,0,0,0,0,0,23.85,2.62,28625574,0,uvm_report_server
RUN-000890,mixed_rw_test-000890,2065136006,PASS,pass,NONE,,,,0,0,0,0,0,4.15,66.92,3321005,0,uvm_report_server
RUN-000891,garbage_collect_test-000891,385510355,PASS,pass,NONE,,,,0,1,0,0,0,18.22,58.7,10930767,0,uvm_report_server
RUN-000892,read_disturb_test-000892,1202527003,PASS,pass,NONE,,,,0,0,0,0,0,23.28,11.69,9311763,0,uvm_report_server
RUN-000893,power_cycle_test-000893,1665415391,PASS,pass,NONE,,,,0,1,0,0,0,53.69,9.68,32216690,0,uvm_report_server
RUN-000894,power_cycle_test-000894,2096914019,PASS,pass,NONE,,,,0,0,0,0,0,296.53,56.74,237227765,0,uvm_report_server
RUN-000895,mixed_rw_test-000895,431428281,FAIL,fail,TIMEOUT,E_TMO_0x40,TIMEOUT,1991910,2,1,1,0,0,1995.91,0.03,1995906186,1,uvm_report_server
RUN-000896,mixed_rw_test-000896,80505816,PASS,pass,NONE,,,,0,0,0,0,0,42.14,12.95,33715142,0,uvm_report_server
RUN-000897,mixed_rw_test-000897,1070182603,PASS,pass,NONE,,,,0,0,0,0,0,2.45,14.26,2939466,0,uvm_report_server
RUN-000898,mixed_rw_test-000898,2028196373,PASS,pass,NONE,,,,0,0,0,0,0,18.24,7.41,14591593,0,uvm_report_server
RUN-000899,sequential_write_test-000899,642082431,FAIL,fail,THERMAL_SHUTDOWN,E_THRM_0x80,THERMAL_SHUTDOWN,148700,3,0,0,0,0,152.7,0.51,61081684,1,uvm_report_server
RUN-000900,random_read_test-000900,1354237308,FAIL,fail,ASSERTION_FAIL,E_ASRT_0x60,ASSERTION_FAIL,3830,3,1,0,0,0,7.83,8.63,9400318,1,uvm_report_server
RUN-000901,mixed_rw_test-000901,526283775,PASS,pass,NONE,,,,0,0,0,0,0,5.03,13.3,3020212,0,uvm_report_server
RUN-000902,mixed_rw_test-000902,1280034755,PASS,pass,NONE,,,,0,0,0,0,0,100.89,167.65,60535468,0,uvm_report_server
RUN-000903,read_disturb_test-000903,1792852272,PASS,pass,NONE,,,,0,0,0,0,0,291.43,3.55,349721875,0,uvm_report_server
RUN-000904,sequential_write_test-000904,1268688146,FAIL,fail,TIMEOUT,E_TMO_0x40,TIMEOUT,1983380,1,0,1,0,0,1987.38,0.08,1987384535,1,uvm_report_server
RUN-000905,mixed_rw_test-000905,1947104639,FAIL,fail,THERMAL_SHUTDOWN,E_THRM_0x80,THERMAL_SHUTDOWN,2500,2,1,0,0,0,6.27,2.96,5014507,1,uvm_report_server
RUN-000906,read_disturb_test-000906,821146854,PASS,pass,NONE,,,,0,1,0,0,0,6.75,2.31,5397605,0,uvm_report_server
RUN-000907,sequential_write_test-000907,386684678,PASS,pass,NONE,,,,0,0,0,0,0,73.09,26.94,43855363,0,uvm_report_server
RUN-000908,erase_suspend_test-000908,964815549,PASS,pass,NONE,,,,0,1,0,0,0,13.41,17.98,5365116,0,uvm_report_server
RUN-000909,mixed_rw_test-000909,267662578,PASS,pass,NONE,,,,0,1,0,0,0,9.29,7.33,5575856,0,uvm_report_server
RUN-000910,garbage_collect_test-000910,695157255,PASS,pass,NONE,,,,0,1,0,0,0,8.34,4.09,8340656,0,uvm_report_server
RUN-000911,sequential_write_test-000911,1178583961,FAIL,fail,TIMEOUT,E_TMO_0x40,TIMEOUT,1966010,2,0,1,1,0,1970.01,0.11,1970011979,1,uvm_report_server
RUN-000912,read_disturb_test-000912,894214109,FAIL,fail,TIMEOUT,E_TMO_0x40,TIMEOUT,1968470,1,1,1,0,0,1972.47,0.14,2366965174,1,uvm_report_server
RUN-000913,random_read_test-000913,2136275978,PASS,pass,NONE,,,,0,0,0,0,0,3.05,44.83,2441554,0,uvm_report_server
RUN-000914,back_to_back_program_test-000914,1226637088,PASS,pass,NONE,,,,0,0,0,0,0,9.55,106.11,7636877,0,uvm_report_server
RUN-000915,erase_suspend_test-000915,370507191,PASS,pass,NONE,,,,0,1,0,0,0,78.16,27.45,46895354,0,uvm_report_server
RUN-000916,garbage_collect_test-000916,1363398449,PASS,pass,NONE,,,,0,0,0,0,0,4.9,13.1,2941353,0,uvm_report_server
RUN-000917,erase_suspend_test-000917,1995754096,FAIL,fail,ASSERTION_FAIL,E_ASRT_0x60,ASSERTION_FAIL,2500,3,0,0,1,0,1.84,219.79,2204454,1,uvm_report_server
RUN-000918,read_disturb_test-000918,1528929073,PASS,pass,NONE,,,,0,0,0,0,0,62.88,2.06,50307602,0,uvm_report_server
RUN-000919,read_disturb_test-000919,1430472381,FAIL,fail,DATA_MISMATCH,E_CMP_0x11,DATA_MISMATCH,2500,2,1,0,1,1,3.21,4.49,1282041,1,uvm_report_server
RUN-000920,erase_suspend_test-000920,1000850466,FAIL,fail,THERMAL_SHUTDOWN,E_THRM_0x80,THERMAL_SHUTDOWN,41090,2,1,0,1,0,45.09,6.61,54103143,1,uvm_report_server
RUN-000921,sequential_write_test-000921,1342800164,PASS,pass,NONE,,,,0,0,0,0,0,14.8,36.8,11841724,0,uvm_report_server
RUN-000922,erase_suspend_test-000922,643348683,PASS,pass,NONE,,,,0,0,0,0,0,80.27,3.48,32108949,0,uvm_report_server
RUN-000923,erase_suspend_test-000923,396832256,PASS,pass,NONE,,,,0,0,0,0,0,22.84,42.21,13705120,0,uvm_report_server
RUN-000924,mixed_rw_test-000924,39087674,PASS,pass,NONE,,,,0,1,0,0,0,28.29,18.47,11317238,0,uvm_report_server
RUN-000925,random_read_test-000925,920620179,PASS,pass,NONE,,,,0,0,0,0,0,32.35,29.79,32353639,0,uvm_report_server
RUN-000926,back_to_back_program_test-000926,1999492550,PASS,pass,NONE,,,,0,1,0,0,0,14.45,9.17,11557298,0,uvm_report_server
RUN-000927,back_to_back_program_test-000927,961571849,FAIL,fail,FIFO_OVERFLOW,E_FIFO_0x21,FIFO_OVERFLOW,522400,4,0,0,1,0,526.4,65.32,526402010,1,uvm_report_server
RUN-000928,back_to_back_program_test-000928,309105308,PASS,pass,NONE,,,,0,0,0,0,0,19.87,49.89,11919678,0,uvm_report_server
RUN-000929,read_disturb_test-000929,1545226882,PASS,pass,NONE,,,,0,0,0,0,0,26.09,10.23,20869591,0,uvm_report_server
RUN-000930,sequential_write_test-000930,1710410648,PASS,pass,NONE,,,,0,0,0,0,0,6.75,73.2,6753361,0,uvm_report_server
RUN-000931,garbage_collect_test-000931,942675139,PASS,pass,NONE,,,,0,0,0,0,0,11.04,101.25,11037800,0,uvm_report_server
RUN-000932,erase_suspend_test-000932,1876018978,PASS,pass,NONE,,,,0,0,0,0,0,10.56,1.56,8451015,0,uvm_report_server
RUN-000933,back_to_back_program_test-000933,840572114,PASS,pass,NONE,,,,0,0,0,0,0,30.66,1.11,36794339,0,uvm_report_server
RUN-000934,sequential_write_test-000934,1886957808,PASS,pass,NONE,,,,0,0,0,0,0,6.63,5.29,6626985,0,uvm_report_server
RUN-000935,random_read_test-000935,1762254525,PASS,pass,NONE,,,,0,1,0,0,0,23.99,5.55,14393006,0,uvm_report_server
RUN-000936,mixed_rw_test-000936,941697180,PASS,pass,NONE,,,,0,0,0,0,0,1.0,133.38,800000,0,uvm_report_server
RUN-000937,back_to_back_program_test-000937,771298910,FAIL,fail,PROTOCOL_VIOLATION,E_PROT_0x52,PROTOCOL_VIOLATION,8480,3,0,1,1,0,12.48,839.55,12478756,1,uvm_report_server
