run_id,access_time_ns,access_type,block,reg_name,reg_addr,reg_value,expected_value,field_name,field_value,status,mem_block_id
RUN-002831,1637,WRITE,csr,INT_MASK,0x000c,0x6c9f74d6,0x6c9f74d6,int_mask_field1,11,OK,1
RUN-002832,100350,WRITE,csr,CTRL0,0x0000,0xe91a3b59,0xe91a3b59,ctrl0_field3,12,OK,0
RUN-002832,42704,READ,csr,PERF_CNT0,0x0020,0xb49cf960,0xb49cf960,perf_cnt0_field1,15,OK,1
RUN-002832,74540,READ,csr,CTRL1,0x0004,0xd06cfcfd,0xd06cfcfd,ctrl1_field2,4,OK,0
RUN-002832,91252,READ,csr,PERF_CNT1,0x0024,0x1a9d6db1,0x1a9d6db1,perf_cnt1_field2,13,OK,0
RUN-002833,177793,WRITE,csr,PERF_CNT1,0x0024,0x3c9a0430,0x3c9a0430,perf_cnt1_field3,5,OK,0
RUN-002833,135606,READ,csr,CTRL0,0x0000,0xb2a9a51f,0xb2a9a51f,ctrl0_field1,3,OK,1
RUN-002833,144793,WRITE,csr,PERF_CNT0,0x0020,0x98abf083,0x98abf083,perf_cnt0_field1,10,OK,1
RUN-002833,249647,WRITE,csr,CTRL0,0x0000,0x51f5dc06,0x51f5dc07,ctrl0_field1,7,MISMATCH,0
RUN-002834,3182,READ,csr,CTRL0,0x0000,0x54f4daa2,0x54f4daa2,ctrl0_field0,1,OK,0
RUN-002834,5496,READ,csr,CTRL1,0x0004,0x5efc8151,0x5efc8151,ctrl1_field0,3,OK,1
RUN-002834,5157,READ,csr,INT_STATUS,0x0010,0xe669e413,0xe669e413,int_status_field0,3,OK,1
RUN-002834,4045,READ,csr,PERF_CNT1,0x0024,0x06e11f33,0x06e11f33,perf_cnt1_field0,11,OK,0
RUN-002835,49707,READ,csr,CTRL1,0x0004,0x1d903b43,0x1d903b43,ctrl1_field1,1,OK,0
RUN-002835,30521,WRITE,csr,INT_STATUS,0x0010,0x952aa756,0x952aa756,int_status_field3,6,OK,1
RUN-002835,302849,WRITE,csr,ECC_CFG,0x0014,0xd7e8b44f,0xd7e8b44f,ecc_cfg_field3,8,OK,0
RUN-002835,135377,WRITE,csr,PERF_CNT1,0x0024,0x5d6dd4fe,0x5d6dd4ff,perf_cnt1_field2,4,MISMATCH,0
RUN-002836,8138,READ,csr,INT_STATUS,0x0010,0x95b5bf8b,0x95b5bf8b,int_status_field3,14,OK,0
RUN-002836,3699,WRITE,csr,ECC_CFG,0x0014,0x136e61ff,0x136e61ff,ecc_cfg_field1,5,OK,0
RUN-002836,5797,READ,csr,CTRL0,0x0000,0xaa5edc44,0xaa5edc44,ctrl0_field1,2,OK,0
RUN-002836,35286,WRITE,csr,INT_MASK,0x000c,0xd9ed11f0,0xd9ed11f0,int_mask_field3,4,OK,0
RUN-002837,109974,READ,csr,CTRL0,0x0000,0x0e67db35,0x0e67db35,ctrl0_field0,8,OK,1
RUN-002837,65030,WRITE,csr,PERF_CNT1,0x0024,0x05e9248e,0x05e9248e,perf_cnt1_field2,13,OK,0
RUN-002837,141130,READ,csr,STATUS,0x0008,0xa261c53d,0xa261c53d,status_field3,4,OK,0
RUN-002837,32098,WRITE,csr,CTRL0,0x0000,0x3a3c8098,0x3a3c8098,ctrl0_field2,5,OK,1
RUN-002838,380178,READ,csr,CTRL1,0x0004,0xdab7cf45,0xdab7cf45,ctrl1_field1,3,OK,1
RUN-002838,73292,WRITE,csr,TIMEOUT_CFG,0x001c,0xfe59135a,0xfe59135a,timeout_cfg_field1,9,OK,0
RUN-002838,320318,READ,csr,INT_STATUS,0x0010,0xf15baac5,0xf15baac5,int_status_field1,15,OK,2
RUN-002838,360884,WRITE,csr,STATUS,0x0008,0x3bc0b7a4,0x3bc0b7a4,status_field3,8,OK,3
RUN-002839,169247,WRITE,csr,INT_MASK,0x000c,0xceb32e03,0xceb32e03,int_mask_field0,15,OK,2
RUN-002839,92952,WRITE,csr,INT_STATUS,0x0010,0x1600cf55,0x1600cf55,int_status_field3,5,OK,0
RUN-002839,56697,READ,csr,FIFO_LEVEL,0x0018,0x5aa7879b,0x5aa7879b,fifo_level_field0,2,OK,0
RUN-002839,37922,WRITE,csr,CTRL0,0x0000,0xf59937d5,0xf59937d5,ctrl0_field3,4,OK,2
RUN-002840,9030,READ,csr,PERF_CNT1,0x0024,0xeb8ef6ba,0xeb8ef6ba,perf_cnt1_field0,11,OK,0
RUN-002840,6066,WRITE,csr,CTRL0,0x0000,0x91a1425e,0x91a1425e,ctrl0_field0,3,OK,1
RUN-002840,1783,READ,csr,INT_MASK,0x000c,0x58482ad5,0x58482ad5,int_mask_field2,15,OK,0
RUN-002840,9652,READ,csr,INT_MASK,0x000c,0x2beaf09e,0x2beaf09e,int_mask_field0,3,OK,0
RUN-002841,4125,WRITE,csr,FIFO_LEVEL,0x0018,0x0f34c484,0x0f34c484,fifo_level_field0,4,OK,1
RUN-002841,6538,WRITE,csr,CTRL0,0x0000,0xea330764,0xea330764,ctrl0_field0,7,OK,0
RUN-002841,5280,READ,csr,TIMEOUT_CFG,0x001c,0x6dcb8e75,0x6dcb8e75,timeout_cfg_field3,5,OK,3
RUN-002841,8916,READ,csr,FIFO_LEVEL,0x0018,0x647768c9,0x647768c9,fifo_level_field2,2,OK,3
RUN-002842,3613,READ,csr,INT_STATUS,0x0010,0x7b887b88,0x7b887b88,int_status_field3,1,OK,0
RUN-002842,18144,READ,csr,ECC_CFG,0x0014,0x3f709810,0x3f709810,ecc_cfg_field2,1,OK,0
RUN-002842,20084,WRITE,csr,STATUS,0x0008,0xcce24c55,0xcce24c55,status_field2,14,OK,0
RUN-002842,15638,READ,csr,ECC_CFG,0x0014,0xf834f1f5,0xf834f1f4,ecc_cfg_field2,7,MISMATCH,2
RUN-002843,102448,WRITE,csr,STATUS,0x0008,0x11dcd1f2,0x11dcd1f2,status_field3,2,OK,1
RUN-002843,523212,READ,csr,CTRL0,0x0000,0x72b606ab,0x72b606ab,ctrl0_field1,14,OK,1
RUN-002843,485121,WRITE,csr,PERF_CNT1,0x0024,0x21c34846,0x21c34846,perf_cnt1_field2,10,OK,1
RUN-002843,173654,WRITE,csr,TIMEOUT_CFG,0x001c,0xa9204690,0xa9204691,timeout_cfg_field0,3,MISMATCH,3
RUN-002844,2693,WRITE,csr,CTRL0,0x0000,0x7284d4f6,0x7284d4f6,ctrl0_field3,14,OK,0
RUN-002844,6584,READ,csr,CTRL0,0x0000,0x5aa06264,0x5aa06264,ctrl0_field3,5,OK,0
RUN-002844,10243,READ,csr,INT_MASK,0x000c,0x9939dcda,0x9939dcda,int_mask_field2,8,OK,1
RUN-002844,7900,WRITE,csr,FIFO_LEVEL,0x0018,0xf28a8c4a,0xf28a8c4a,fifo_level_field1,14,OK,0
RUN-002845,13103,WRITE,csr,FIFO_LEVEL,0x0018,0x953c6d4c,0x953c6d4c,fifo_level_field3,10,OK,0
RUN-002845,13873,READ,csr,PERF_CNT0,0x0020,0x9aed0b3b,0x9aed0b3b,perf_cnt0_field1,3,OK,1
RUN-002845,1660,READ,csr,PERF_CNT0,0x0020,0x02ed85a2,0x02ed85a2,perf_cnt0_field3,11,OK,1
RUN-002845,5002,WRITE,csr,STATUS,0x0008,0x9e52266f,0x9e52266f,status_field3,0,OK,0
RUN-002846,549390,WRITE,csr,PERF_CNT1,0x0024,0xf9ca293e,0xf9ca293e,perf_cnt1_field2,11,OK,1
RUN-002846,1454016,WRITE,csr,PERF_CNT0,0x0020,0xcc7b45b6,0xcc7b45b6,perf_cnt0_field2,2,OK,1
RUN-002846,1932524,WRITE,csr,CTRL1,0x0004,0x8d732f62,0x8d732f62,ctrl1_field2,8,OK,0
RUN-002846,326219,READ,csr,TIMEOUT_CFG,0x001c,0xe813a97e,0xe813a97e,timeout_cfg_field1,15,OK,1
RUN-002847,44845,READ,csr,CTRL0,0x0000,0x5103f954,0x5103f954,ctrl0_field0,4,OK,0
RUN-002847,37658,WRITE,csr,CTRL0,0x0000,0xa5e6c0d7,0xa5e6c0d7,ctrl0_field3,7,OK,0
RUN-002847,37299,WRITE,csr,CTRL0,0x0000,0xce5be116,0xce5be116,ctrl0_field3,9,OK,0
RUN-002847,39198,WRITE,csr,INT_STATUS,0x0010,0xe1e18bdf,0xe1e18bdf,int_status_field2,15,OK,0
RUN-002848,72152,READ,csr,CTRL1,0x0004,0xe0146c85,0xe0146c85,ctrl1_field0,9,OK,1
RUN-002848,18356,WRITE,csr,PERF_CNT0,0x0020,0xcb07beaf,0xcb07beaf,perf_cnt0_field1,12,OK,0
RUN-002848,132325,READ,csr,STATUS,0x0008,0x5bbd8fe0,0x5bbd8fe0,status_field3,14,OK,1
RUN-002848,4921,READ,csr,INT_MASK,0x000c,0x1e4c3cf7,0x1e4c3cf7,int_mask_field2,0,OK,1
RUN-002849,2085,WRITE,csr,CTRL1,0x0004,0xc1c60bff,0xc1c60bff,ctrl1_field3,15,OK,2
RUN-002849,6843,READ,csr,PERF_CNT1,0x0024,0x2bddae47,0x2bddae47,perf_cnt1_field1,2,OK,2
RUN-002849,1826,WRITE,csr,PERF_CNT1,0x0024,0x6a0ad799,0x6a0ad799,perf_cnt1_field0,12,OK,3
RUN-002849,8891,WRITE,csr,CTRL1,0x0004,0x1254f34b,0x1254f34b,ctrl1_field1,11,OK,3
RUN-002850,9248,WRITE,csr,PERF_CNT0,0x0020,0xe337b9ce,0xe337b9ce,perf_cnt0_field2,6,OK,1
RUN-002850,6345,READ,csr,INT_STATUS,0x0010,0xf21ca830,0xf21ca830,int_status_field2,13,OK,0
RUN-002850,8010,WRITE,csr,CTRL0,0x0000,0x192de5de,0x192de5de,ctrl0_field1,3,OK,0
RUN-002850,5985,READ,csr,CTRL0,0x0000,0xbc7bd995,0xbc7bd995,ctrl0_field2,13,OK,0
RUN-002851,9035,WRITE,csr,CTRL1,0x0004,0x808d2691,0x808d2691,ctrl1_field1,1,OK,0
RUN-002851,8021,WRITE,csr,INT_MASK,0x000c,0x83225f0f,0x83225f0f,int_mask_field1,8,OK,1
RUN-002851,1131,READ,csr,ECC_CFG,0x0014,0x936fbc26,0x936fbc26,ecc_cfg_field0,6,OK,1
RUN-002851,2353,READ,csr,CTRL0,0x0000,0x5672b676,0x5672b676,ctrl0_field1,12,OK,0
RUN-002852,7077,READ,csr,INT_MASK,0x000c,0x1250b4ff,0x1250b4ff,int_mask_field1,1,OK,1
RUN-002852,6990,READ,csr,CTRL1,0x0004,0x9fc499b4,0x9fc499b4,ctrl1_field2,7,OK,0
RUN-002852,7532,WRITE,csr,CTRL1,0x0004,0xdd1c4399,0xdd1c4399,ctrl1_field2,1,OK,0
RUN-002852,4243,READ,csr,CTRL0,0x0000,0x9000919e,0x9000919e,ctrl0_field1,4,OK,1
RUN-002853,13022,READ,csr,FIFO_LEVEL,0x0018,0xaa64fc6e,0xaa64fc6e,fifo_level_field3,2,OK,0
RUN-002853,16345,WRITE,csr,PERF_CNT0,0x0020,0xf3000565,0xf3000565,perf_cnt0_field0,5,OK,0
RUN-002853,2765,READ,csr,ECC_CFG,0x0014,0x4d4535c2,0x4d4535c2,ecc_cfg_field0,7,OK,1
RUN-002853,20224,READ,csr,TIMEOUT_CFG,0x001c,0x3da985af,0x3da985af,timeout_cfg_field0,11,OK,1
RUN-002854,35928,WRITE,csr,STATUS,0x0008,0xfa2cc0a1,0xfa2cc0a1,status_field2,6,OK,0
RUN-002854,74258,READ,csr,TIMEOUT_CFG,0x001c,0xecc40beb,0xecc40beb,timeout_cfg_field3,4,OK,1
RUN-002854,12107,WRITE,csr,PERF_CNT1,0x0024,0x67743bd6,0x67743bd6,perf_cnt1_field2,10,OK,1
RUN-002854,15175,READ,csr,TIMEOUT_CFG,0x001c,0xfdaf4026,0xfdaf4026,timeout_cfg_field2,11,OK,0
RUN-002855,13374,WRITE,csr,FIFO_LEVEL,0x0018,0x8fa027d6,0x8fa027d6,fifo_level_field2,13,OK,1
RUN-002855,51764,READ,csr,STATUS,0x0008,0x93b9fb8a,0x93b9fb8a,status_field0,13,OK,1
RUN-002855,9879,WRITE,csr,STATUS,0x0008,0x535809ef,0x535809ef,status_field1,9,OK,0
RUN-002855,46273,READ,csr,FIFO_LEVEL,0x0018,0x8409cb0f,0x8409cb0f,fifo_level_field0,13,OK,1
RUN-002856,23086,WRITE,csr,PERF_CNT0,0x0020,0xe705e2af,0xe705e2af,perf_cnt0_field0,7,OK,1
RUN-002856,8459,READ,csr,PERF_CNT1,0x0024,0x13e1b17f,0x13e1b17f,perf_cnt1_field3,10,OK,0
RUN-002856,5552,WRITE,csr,STATUS,0x0008,0x4fb42e3b,0x4fb42e3b,status_field3,6,OK,0
RUN-002856,6126,WRITE,csr,CTRL0,0x0000,0xe9aeafdb,0xe9aeafdb,ctrl0_field0,4,OK,0
RUN-002857,2575,READ,csr,ECC_CFG,0x0014,0xbc45255d,0xbc45255d,ecc_cfg_field2,15,OK,0
RUN-002857,1111,READ,csr,STATUS,0x0008,0xbb1fcf1b,0xbb1fcf1b,status_field3,12,OK,2
RUN-002857,1993,READ,csr,PERF_CNT0,0x0020,0x6d587dd2,0x6d587dd2,perf_cnt0_field3,13,OK,0
RUN-002857,2726,WRITE,csr,TIMEOUT_CFG,0x001c,0x6853657d,0x6853657d,timeout_cfg_field0,15,OK,2
RUN-002858,100351,WRITE,csr,INT_STATUS,0x0010,0x27d988e3,0x27d988e3,int_status_field0,6,OK,0
RUN-002858,251083,READ,csr,STATUS,0x0008,0x23b18291,0x23b18291,status_field0,11,OK,1
RUN-002858,209765,READ,csr,INT_MASK,0x000c,0x33faea55,0x33faea55,int_mask_field1,0,OK,0
RUN-002858,5692,WRITE,csr,STATUS,0x0008,0x9951f0f5,0x9951f0f5,status_field0,3,OK,0
RUN-002859,2646,WRITE,csr,TIMEOUT_CFG,0x001c,0xdacdff4d,0xdacdff4d,timeout_cfg_field1,4,OK,1
RUN-002859,1475,READ,csr,INT_STATUS,0x0010,0x3d1ba8c9,0x3d1ba8c9,int_status_field3,5,OK,1
RUN-002859,3156,READ,csr,CTRL1,0x0004,0xb51c861a,0xb51c861a,ctrl1_field1,15,OK,0
RUN-002859,5138,READ,csr,TIMEOUT_CFG,0x001c,0x397dbaf2,0x397dbaf2,timeout_cfg_field2,0,OK,0
RUN-002860,2129,WRITE,csr,CTRL0,0x0000,0xc677f582,0xc677f582,ctrl0_field3,8,OK,0
RUN-002860,1337,READ,csr,INT_MASK,0x000c,0xa75813db,0xa75813db,int_mask_field3,13,OK,1
RUN-002860,1645,WRITE,csr,PERF_CNT0,0x0020,0x51ead6d9,0x51ead6d9,perf_cnt0_field3,2,OK,0
RUN-002860,1746,WRITE,csr,FIFO_LEVEL,0x0018,0x96685623,0x96685623,fifo_level_field3,7,OK,1
RUN-002861,1502,READ,csr,TIMEOUT_CFG,0x001c,0x4bf25e60,0x4bf25e60,timeout_cfg_field3,14,OK,0
RUN-002861,2135,READ,csr,CTRL1,0x0004,0x63b4d01b,0x63b4d01b,ctrl1_field0,7,OK,0
RUN-002861,2196,WRITE,csr,FIFO_LEVEL,0x0018,0xb4f0cba0,0xb4f0cba0,fifo_level_field0,12,OK,0
RUN-002861,1778,WRITE,csr,PERF_CNT0,0x0020,0x039747c0,0x039747c0,perf_cnt0_field2,14,OK,1
RUN-002862,6954,WRITE,csr,INT_MASK,0x000c,0x803b3336,0x803b3336,int_mask_field3,6,OK,1
RUN-002862,9584,WRITE,csr,INT_MASK,0x000c,0xf5fde4d0,0xf5fde4d0,int_mask_field1,11,OK,1
RUN-002862,2611,READ,csr,FIFO_LEVEL,0x0018,0x53fe1c7e,0x53fe1c7e,fifo_level_field2,0,OK,0
RUN-002862,6696,READ,csr,CTRL0,0x0000,0x6b07bc29,0x6b07bc29,ctrl0_field3,0,OK,1
RUN-002863,8745,WRITE,csr,FIFO_LEVEL,0x0018,0x53fbf871,0x53fbf871,fifo_level_field0,13,OK,1
RUN-002863,2877,READ,csr,INT_STATUS,0x0010,0x511d2787,0x511d2787,int_status_field0,15,OK,1
RUN-002863,4962,WRITE,csr,ECC_CFG,0x0014,0xe36326db,0xe36326db,ecc_cfg_field2,4,OK,0
RUN-002863,9437,READ,csr,ECC_CFG,0x0014,0xae57274e,0xae57274e,ecc_cfg_field2,7,OK,1
RUN-002864,38489,WRITE,csr,STATUS,0x0008,0x8bec0f8e,0x8bec0f8e,status_field2,8,OK,0
RUN-002864,27925,WRITE,csr,TIMEOUT_CFG,0x001c,0x72cf92f3,0x72cf92f3,timeout_cfg_field0,7,OK,0
RUN-002864,33586,READ,csr,ECC_CFG,0x0014,0x07f384c5,0x07f384c5,ecc_cfg_field1,6,OK,0
RUN-002864,13984,READ,csr,PERF_CNT1,0x0024,0xd8d3bc2f,0xd8d3bc2f,perf_cnt1_field0,5,OK,0
RUN-002865,4140,WRITE,csr,ECC_CFG,0x0014,0x772a6365,0x772a6365,ecc_cfg_field0,15,OK,0
RUN-002865,68679,READ,csr,INT_STATUS,0x0010,0x7b18ea22,0x7b18ea22,int_status_field3,3,OK,0
RUN-002865,36337,WRITE,csr,CTRL0,0x0000,0x944bf51c,0x944bf51c,ctrl0_field0,6,OK,1
RUN-002865,56725,WRITE,csr,FIFO_LEVEL,0x0018,0xee2061af,0xee2061af,fifo_level_field1,0,OK,0
RUN-002866,7315,READ,csr,PERF_CNT1,0x0024,0x1fc101cb,0x1fc101cb,perf_cnt1_field1,14,OK,1
RUN-002866,58859,READ,csr,STATUS,0x0008,0xeb568796,0xeb568796,status_field1,11,OK,1
RUN-002866,54047,WRITE,csr,CTRL0,0x0000,0xe8883aca,0xe8883aca,ctrl0_field1,12,OK,0
RUN-002866,7550,WRITE,csr,PERF_CNT0,0x0020,0xfa1b84f9,0xfa1b84f9,perf_cnt0_field2,5,OK,1
RUN-002867,19129,WRITE,csr,INT_STATUS,0x0010,0x08a18ea4,0x08a18ea4,int_status_field3,4,OK,0
RUN-002867,78003,READ,csr,CTRL1,0x0004,0x711ea9f8,0x711ea9f8,ctrl1_field2,15,OK,1
RUN-002867,12080,READ,csr,STATUS,0x0008,0xb9407923,0xb9407923,status_field2,9,OK,1
RUN-002867,11426,WRITE,csr,STATUS,0x0008,0x432f5a00,0x432f5a00,status_field3,0,OK,1
RUN-002868,157689,READ,csr,ECC_CFG,0x0014,0x08ac6860,0x08ac6860,ecc_cfg_field1,6,OK,2
RUN-002868,77595,READ,csr,CTRL1,0x0004,0x683d9016,0x683d9016,ctrl1_field2,15,OK,2
RUN-002868,31305,READ,csr,CTRL0,0x0000,0xa3a391d2,0xa3a391d2,ctrl0_field2,2,OK,1
RUN-002868,47313,WRITE,csr,CTRL1,0x0004,0x44f9d670,0x44f9d670,ctrl1_field3,11,OK,3
RUN-002869,32397,READ,csr,ECC_CFG,0x0014,0x5c175d1f,0x5c175d1f,ecc_cfg_field3,10,OK,0
RUN-002869,16601,WRITE,csr,STATUS,0x0008,0x845523ee,0x845523ee,status_field3,0,OK,1
RUN-002869,16909,READ,csr,ECC_CFG,0x0014,0xa9b43333,0xa9b43333,ecc_cfg_field0,4,OK,0
RUN-002869,7217,WRITE,csr,TIMEOUT_CFG,0x001c,0x79f0e534,0x79f0e534,timeout_cfg_field2,6,OK,1
RUN-002870,4784,WRITE,csr,CTRL0,0x0000,0xc33942cb,0xc33942cb,ctrl0_field1,14,OK,0
RUN-002870,27478,READ,csr,INT_MASK,0x000c,0xac0e447e,0xac0e447e,int_mask_field2,4,OK,1
RUN-002870,45004,WRITE,csr,CTRL0,0x0000,0x9c50d07f,0x9c50d07f,ctrl0_field1,8,OK,1
RUN-002870,43527,WRITE,csr,TIMEOUT_CFG,0x001c,0xd9063b55,0xd9063b55,timeout_cfg_field2,14,OK,1
RUN-002871,5669,WRITE,csr,PERF_CNT0,0x0020,0xe1ee46de,0xe1ee46de,perf_cnt0_field0,1,OK,1
RUN-002871,85592,WRITE,csr,ECC_CFG,0x0014,0xfc0369cd,0xfc0369cd,ecc_cfg_field3,15,OK,1
RUN-002871,3089,READ,csr,ECC_CFG,0x0014,0x6934ef90,0x6934ef90,ecc_cfg_field1,10,OK,0
RUN-002871,111324,WRITE,csr,STATUS,0x0008,0xeaa7875d,0xeaa7875c,status_field3,8,MISMATCH,0
RUN-002872,11394,WRITE,csr,FIFO_LEVEL,0x0018,0xe6dbb2cf,0xe6dbb2cf,fifo_level_field0,10,OK,1
RUN-002872,9143,READ,csr,PERF_CNT0,0x0020,0xc16e169e,0xc16e169e,perf_cnt0_field1,15,OK,0
RUN-002872,6958,READ,csr,INT_STATUS,0x0010,0xdda6bd65,0xdda6bd65,int_status_field1,10,OK,0
RUN-002872,4919,WRITE,csr,PERF_CNT1,0x0024,0x123771d4,0x123771d4,perf_cnt1_field3,2,OK,1
RUN-002873,1555,READ,csr,STATUS,0x0008,0x1ca0345d,0x1ca0345d,status_field0,15,OK,0
RUN-002873,1104,WRITE,csr,CTRL0,0x0000,0x7ef2f1fe,0x7ef2f1fe,ctrl0_field2,6,OK,0
RUN-002873,6823,READ,csr,CTRL0,0x0000,0x8bc473af,0x8bc473af,ctrl0_field1,5,OK,0
RUN-002873,1823,READ,csr,INT_MASK,0x000c,0x307bc2a4,0x307bc2a4,int_mask_field1,12,OK,0
RUN-002874,17798,READ,csr,PERF_CNT1,0x0024,0xe7fc3395,0xe7fc3395,perf_cnt1_field0,1,OK,0
RUN-002874,13081,WRITE,csr,PERF_CNT0,0x0020,0x85ed949b,0x85ed949b,perf_cnt0_field1,11,OK,1
RUN-002874,10988,WRITE,csr,PERF_CNT0,0x0020,0x4c421d09,0x4c421d09,perf_cnt0_field2,13,OK,1
RUN-002874,2365,WRITE,csr,INT_MASK,0x000c,0xa10d5bf4,0xa10d5bf4,int_mask_field0,7,OK,0
RUN-002875,3103,WRITE,csr,FIFO_LEVEL,0x0018,0x59caabfd,0x59caabfd,fifo_level_field2,6,OK,1
RUN-002875,1533,READ,csr,ECC_CFG,0x0014,0x9625aab0,0x9625aab0,ecc_cfg_field2,9,OK,1
RUN-002875,2863,WRITE,csr,CTRL1,0x0004,0xc3fda989,0xc3fda989,ctrl1_field1,4,OK,1
RUN-002875,2211,READ,csr,TIMEOUT_CFG,0x001c,0x871c530a,0x871c530a,timeout_cfg_field0,8,OK,1
RUN-002876,31687,WRITE,csr,CTRL1,0x0004,0xa7196a7e,0xa7196a7e,ctrl1_field3,14,OK,0
RUN-002876,19856,WRITE,csr,INT_STATUS,0x0010,0x8ccbec68,0x8ccbec68,int_status_field2,10,OK,2
RUN-002876,13381,READ,csr,TIMEOUT_CFG,0x001c,0xe887a5b4,0xe887a5b4,timeout_cfg_field0,15,OK,1
RUN-002876,28098,READ,csr,INT_MASK,0x000c,0x73b2bd43,0x73b2bd43,int_mask_field3,15,OK,3
RUN-002877,3532,WRITE,csr,STATUS,0x0008,0x5a90e341,0x5a90e341,status_field0,6,OK,0
RUN-002877,15799,WRITE,csr,CTRL1,0x0004,0x4af6e745,0x4af6e745,ctrl1_field0,5,OK,0
RUN-002877,13428,WRITE,csr,ECC_CFG,0x0014,0x1170ae86,0x1170ae86,ecc_cfg_field2,4,OK,0
RUN-002877,13304,WRITE,csr,STATUS,0x0008,0x6824533b,0x6824533b,status_field3,9,OK,1
RUN-002878,78632,WRITE,csr,FIFO_LEVEL,0x0018,0x40906606,0x40906606,fifo_level_field0,8,OK,0
RUN-002878,90089,READ,csr,STATUS,0x0008,0x190857fc,0x190857fc,status_field2,6,OK,0
RUN-002878,36218,WRITE,csr,PERF_CNT1,0x0024,0x4078dd15,0x4078dd15,perf_cnt1_field1,13,OK,0
RUN-002878,23206,WRITE,csr,INT_MASK,0x000c,0xf015a026,0xf015a026,int_mask_field0,7,OK,0
RUN-002879,28944,WRITE,csr,STATUS,0x0008,0x3fa817b9,0x3fa817b9,status_field1,10,OK,1
RUN-002879,10969,WRITE,csr,TIMEOUT_CFG,0x001c,0x4590bdc8,0x4590bdc8,timeout_cfg_field3,15,OK,0
RUN-002879,5885,READ,csr,PERF_CNT0,0x0020,0x4e2546bd,0x4e2546bd,perf_cnt0_field2,13,OK,1
RUN-002879,43972,READ,csr,FIFO_LEVEL,0x0018,0x90004183,0x90004183,fifo_level_field1,6,OK,1
RUN-002880,17428,WRITE,csr,FIFO_LEVEL,0x0018,0x1c980f4a,0x1c980f4a,fifo_level_field0,2,OK,1
RUN-002880,9539,WRITE,csr,CTRL0,0x0000,0x33e179dc,0x33e179dc,ctrl0_field3,8,OK,0
RUN-002880,14163,READ,csr,CTRL0,0x0000,0x4b169776,0x4b169776,ctrl0_field1,11,OK,0
RUN-002880,12070,READ,csr,PERF_CNT1,0x0024,0xed2a5076,0xed2a5076,perf_cnt1_field2,7,OK,1
RUN-002881,30430,WRITE,csr,CTRL1,0x0004,0x5f09e47c,0x5f09e47c,ctrl1_field1,10,OK,0
RUN-002881,29740,WRITE,csr,PERF_CNT0,0x0020,0xb74ade20,0xb74ade20,perf_cnt0_field0,13,OK,1
RUN-002881,9278,READ,csr,CTRL0,0x0000,0x408b7d42,0x408b7d42,ctrl0_field1,15,OK,0
RUN-002881,6430,READ,csr,FIFO_LEVEL,0x0018,0xfba822c5,0xfba822c5,fifo_level_field0,4,OK,0
RUN-002882,312448,READ,csr,INT_STATUS,0x0010,0x851c182d,0x851c182d,int_status_field1,10,OK,1
RUN-002882,371373,WRITE,csr,TIMEOUT_CFG,0x001c,0xb078c0fa,0xb078c0fa,timeout_cfg_field3,15,OK,1
RUN-002882,613958,WRITE,csr,TIMEOUT_CFG,0x001c,0x8a5ecf31,0x8a5ecf31,timeout_cfg_field0,3,OK,1
RUN-002882,230820,WRITE,csr,INT_MASK,0x000c,0xeccb4083,0xeccb4083,int_mask_field3,15,OK,0
RUN-002883,983675,READ,csr,ECC_CFG,0x0014,0xb1da15c1,0xb1da15c1,ecc_cfg_field3,12,OK,0
RUN-002883,1005951,READ,csr,FIFO_LEVEL,0x0018,0x6deae920,0x6deae920,fifo_level_field3,0,OK,0
RUN-002883,285400,READ,csr,PERF_CNT1,0x0024,0xccbe73b4,0xccbe73b4,perf_cnt1_field0,6,OK,0
RUN-002883,364316,WRITE,csr,CTRL0,0x0000,0xf929b86b,0xf929b86b,ctrl0_field2,14,OK,0
RUN-002884,8325,READ,csr,TIMEOUT_CFG,0x001c,0x4e7c8a06,0x4e7c8a06,timeout_cfg_field0,3,OK,0
RUN-002884,4311,WRITE,csr,FIFO_LEVEL,0x0018,0xc7e9249a,0xc7e9249a,fifo_level_field3,2,OK,0
RUN-002884,27957,READ,csr,INT_STATUS,0x0010,0xee75cbee,0xee75cbee,int_status_field1,2,OK,1
RUN-002884,30246,WRITE,csr,FIFO_LEVEL,0x0018,0xb489f8ae,0xb489f8ae,fifo_level_field1,11,OK,0
RUN-002885,226715,READ,csr,PERF_CNT1,0x0024,0x22414709,0x22414709,perf_cnt1_field0,3,OK,1
RUN-002885,377313,READ,csr,INT_MASK,0x000c,0x95ecf7a7,0x95ecf7a7,int_mask_field3,11,OK,0
RUN-002885,13029,WRITE,csr,PERF_CNT1,0x0024,0x3d64aee8,0x3d64aee8,perf_cnt1_field1,0,OK,1
RUN-002885,61762,WRITE,csr,TIMEOUT_CFG,0x001c,0xfcc8bdcf,0xfcc8bdcf,timeout_cfg_field2,15,OK,1
RUN-002886,8111,READ,csr,ECC_CFG,0x0014,0xf9d0fcde,0xf9d0fcde,ecc_cfg_field1,7,OK,1
RUN-002886,5291,WRITE,csr,PERF_CNT0,0x0020,0x379b06f2,0x379b06f2,perf_cnt0_field1,11,OK,0
RUN-002886,10270,READ,csr,INT_MASK,0x000c,0x1bad9f85,0x1bad9f85,int_mask_field2,3,OK,3
