runId,test_id,seed,result,pass_fail,failure_class,err_code,error_id,first_error_time_ns,uvm_error_count,uvm_warning_count,uvm_fatal_count,assertion_failures,scoreboard_mismatches,execution_time_ms,throughput_mbps,sim_cycles,exit_code,verdict_source
RUN-002008,irq_storm_test-002008,1864293917,PASS,pass,NONE,,,,0,0,0,0,0,57.63,0.0036,5763480,0,uvm_report_server
RUN-002009,irq_storm_test-002009,917590432,PASS,pass,NONE,,,,0,0,0,0,0,60.11,0.0029,3005585,0,uvm_report_server
RUN-002010,reset_recovery_test-002010,717422389,FAIL,fail,PREADY_TIMEOUT,B_APB_0x58,PREADY_TIMEOUT,212720,3,1,1,1,0,216.72,0.0033,10836227,1,uvm_report_server
RUN-002011,dma_burst_test-002011,1099906184,PASS,pass,NONE,,,,0,0,0,0,0,10.2,0.035,2040158,0,uvm_report_server
RUN-002012,reset_recovery_test-002012,1978652529,PASS,pass,NONE,,,,0,0,0,0,0,294.48,0.0025,29447967,0,uvm_report_server
RUN-002013,dma_burst_test-002013,973128506,PASS,pass,NONE,,,,0,0,0,0,0,241.17,0.0008,12058624,0,uvm_report_server
RUN-002014,parity_stress_test-002014,853196734,PASS,pass,NONE,,,,0,1,0,0,0,91.83,0.0022,4591524,0,uvm_report_server
RUN-002015,dma_burst_test-002015,936913925,PASS,pass,NONE,,,,0,0,0,0,0,49.04,0.0337,9808494,0,uvm_report_server
RUN-002016,reg_sweep_test-002016,912936738,PASS,pass,NONE,,,,0,1,0,0,0,789.91,0.004,39495471,0,uvm_report_server
RUN-002017,dma_burst_test-002017,1357678957,PASS,pass,NONE,,,,0,0,0,0,0,45.77,0.0164,4576619,0,uvm_report_server
RUN-002018,irq_storm_test-002018,406427474,FAIL,fail,FRAMING_ERROR,B_UART_0x24,FRAMING_ERROR,52920,2,0,0,1,1,56.92,0.009,5692159,1,uvm_report_server
RUN-002019,uart_loopback_test-002019,946182341,PASS,pass,NONE,,,,0,1,0,0,0,6.97,0.0132,697461,0,uvm_report_server
RUN-002020,backpressure_test-002020,1888927306,PASS,pass,NONE,,,,0,0,0,0,0,151.91,0.0103,7595568,0,uvm_report_server
RUN-002021,reg_sweep_test-002021,21317251,PASS,pass,NONE,,,,0,1,0,0,0,610.85,0.0011,15271167,0,uvm_report_server
RUN-002022,reg_sweep_test-002022,1203397181,FAIL,fail,REG_MISMATCH,B_REG_0x70,REG_MISMATCH,299090,1,0,0,0,1,303.09,0.0008,15154283,1,uvm_report_server
RUN-002023,irq_storm_test-002023,362324627,PASS,pass,NONE,,,,0,0,0,0,0,64.31,0.0248,12861145,0,uvm_report_server
RUN-002024,backpressure_test-002024,526444048,FAIL,fail,METASTABILITY,B_CDC_0x62,METASTABILITY,6760,2,0,0,0,0,10.76,0.0107,2152946,1,uvm_report_server
RUN-002025,backpressure_test-002025,1448844051,PASS,pass,NONE,,,,0,0,0,0,0,57.37,0.0255,5737411,0,uvm_report_server
RUN-002026,dma_burst_test-002026,1878448500,PASS,pass,NONE,,,,0,1,0,0,0,169.57,0.0021,16957214,0,uvm_report_server
RUN-002027,uart_loopback_test-002027,108771185,FAIL,fail,FRAMING_ERROR,B_UART_0x24,FRAMING_ERROR,146560,2,0,0,1,1,150.56,0.0063,15056128,1,uvm_report_server
RUN-002028,dma_burst_test-002028,1878011064,FAIL,fail,FIFO_UNDERRUN,B_DMA_0x31,FIFO_UNDERRUN,127650,2,0,0,0,0,131.65,0.0005,3291246,1,uvm_report_server
RUN-002029,irq_storm_test-002029,531065007,PASS,pass,NONE,,,,0,0,0,0,0,37.75,0.0054,3774622,0,uvm_report_server
RUN-002030,uart_loopback_test-002030,1503726000,PASS,pass,NONE,,,,0,0,0,0,0,323.55,0.0049,16177727,0,uvm_report_server
RUN-002031,dma_burst_test-002031,1164525419,FAIL,fail,FRAMING_ERROR,B_UART_0x24,FRAMING_ERROR,9930,3,1,0,1,1,13.93,0.0053,1393284,1,uvm_report_server
RUN-002032,uart_loopback_test-002032,880779565,PASS,pass,NONE,,,,0,0,0,0,0,595.06,0.005,59506168,0,uvm_report_server
RUN-002033,irq_storm_test-002033,1507900952,PASS,pass,NONE,,,,0,0,0,0,0,102.37,0.0076,5118498,0,uvm_report_server
RUN-002034,dma_burst_test-002034,1673878869,PASS,pass,NONE,,,,0,1,0,0,0,31.23,0.0058,6246549,0,uvm_report_server
RUN-002035,dma_burst_test-002035,1641689864,PASS,pass,NONE,,,,0,0,0,0,0,121.18,0.0139,12118195,0,uvm_report_server
RUN-002036,reg_sweep_test-002036,314629015,PASS,pass,NONE,,,,0,0,0,0,0,89.72,0.0021,8971989,0,uvm_report_server
RUN-002037,dma_burst_test-002037,593556987,PASS,pass,NONE,,,,0,1,0,0,0,83.83,0.0043,4191441,0,uvm_report_server
RUN-002038,dma_burst_test-002038,1656004169,FAIL,fail,BUS_STARVATION,B_ARB_0x12,BUS_STARVATION,298250,2,1,0,0,0,302.25,0.0001,60449543,1,uvm_report_server
RUN-002039,dma_burst_test-002039,1255390098,PASS,pass,NONE,,,,0,0,0,0,0,82.36,0.0172,8235627,0,uvm_report_server
RUN-002040,backpressure_test-002040,1090834600,PASS,pass,NONE,,,,0,0,0,0,0,278.58,0.0029,6964476,0,uvm_report_server
RUN-002041,uart_loopback_test-002041,16598447,FAIL,fail,PREADY_TIMEOUT,B_APB_0x58,PREADY_TIMEOUT,437800,3,0,1,1,0,441.8,0.0017,11045079,1,uvm_report_server
RUN-002042,uart_loopback_test-002042,1510643676,FAIL,fail,IRQ_LOST,B_IRQ_0x45,IRQ_LOST,438030,4,0,0,1,0,442.03,0.0002,11050714,1,uvm_report_server
RUN-002043,parity_stress_test-002043,1138947168,PASS,pass,NONE,,,,0,0,0,0,0,47.88,0.0075,2394133,0,uvm_report_server
RUN-002044,dma_burst_test-002044,720875665,PASS,pass,NONE,,,,0,0,0,0,0,157.45,0.0052,31489745,0,uvm_report_server
RUN-002045,reset_recovery_test-002045,1246877268,FAIL,fail,PSLVERR_TIMEOUT,B_APB_0x55,PSLVERR_TIMEOUT,795960,2,0,1,0,0,799.96,0.0013,19999093,1,uvm_report_server
RUN-002046,backpressure_test-002046,1943091517,FAIL,fail,FRAMING_ERROR,B_UART_0x24,FRAMING_ERROR,90590,1,1,0,0,1,94.59,0.0022,18918141,1,uvm_report_server
RUN-002047,uart_loopback_test-002047,36391516,PASS,pass,NONE,,,,0,1,0,0,0,487.28,0.0015,24363950,0,uvm_report_server
RUN-002048,dma_burst_test-002048,1596586109,PASS,pass,NONE,,,,0,1,0,0,0,174.32,0.0044,17431843,0,uvm_report_server
RUN-002049,backpressure_test-002049,2000001471,PASS,pass,NONE,,,,0,0,0,0,0,88.68,0.001,2216926,0,uvm_report_server
RUN-002050,uart_loopback_test-002050,1046398632,PASS,pass,NONE,,,,0,1,0,0,0,187.51,0.002,4687769,0,uvm_report_server
RUN-002051,parity_stress_test-002051,1269104168,FAIL,fail,FIFO_UNDERRUN,B_DMA_0x31,FIFO_UNDERRUN,4180,2,1,0,0,0,8.18,0.0109,1635303,1,uvm_report_server
RUN-002052,irq_storm_test-002052,283176999,FAIL,fail,IRQ_LOST,B_IRQ_0x45,IRQ_LOST,45910,2,0,0,1,0,49.91,0.0023,2495727,1,uvm_report_server
RUN-002053,backpressure_test-002053,223004014,PASS,pass,NONE,,,,0,0,0,0,0,213.29,0.0033,10664498,0,uvm_report_server
RUN-002054,reg_sweep_test-002054,1263054395,PASS,pass,NONE,,,,0,1,0,0,0,18.74,0.0427,1874157,0,uvm_report_server
RUN-002055,irq_storm_test-002055,284536061,PASS,pass,NONE,,,,0,0,0,0,0,304.67,0.0012,7616656,0,uvm_report_server
RUN-002056,parity_stress_test-002056,735560608,PASS,pass,NONE,,,,0,0,0,0,0,70.63,0.0231,7063432,0,uvm_report_server
RUN-002057,irq_storm_test-002057,742291957,FAIL,fail,FIFO_UNDERRUN,B_DMA_0x31,FIFO_UNDERRUN,22590,3,1,0,1,0,26.59,0.0012,1329565,1,uvm_report_server
RUN-002058,irq_storm_test-002058,291974767,FAIL,fail,BUS_STARVATION,B_ARB_0x12,BUS_STARVATION,174450,3,0,0,0,0,178.45,0.0005,17845033,1,uvm_report_server
RUN-002059,irq_storm_test-002059,1719539729,PASS,pass,NONE,,,,0,0,0,0,0,201.08,0.0009,20107803,0,uvm_report_server
RUN-002060,irq_storm_test-002060,1275777966,FAIL,fail,BUS_STARVATION,B_ARB_0x12,BUS_STARVATION,467310,2,0,0,0,0,471.31,0.0004,47130733,1,uvm_report_server
RUN-002061,irq_storm_test-002061,1338661425,PASS,pass,NONE,,,,0,0,0,0,0,191.73,0.0077,4793249,0,uvm_report_server
RUN-002062,irq_storm_test-002062,474032239,PASS,pass,NONE,,,,0,0,0,0,0,561.74,0.0014,56173648,0,uvm_report_server
RUN-002063,uart_loopback_test-002063,716884174,PASS,pass,NONE,,,,0,0,0,0,0,623.78,0.0023,62378328,0,uvm_report_server
RUN-002064,backpressure_test-002064,1677787187,PASS,pass,NONE,,,,0,0,0,0,0,733.75,0.0005,36687604,0,uvm_report_server
RUN-002065,uart_loopback_test-002065,1275236242,PASS,pass,NONE,,,,0,0,0,0,0,137.03,0.0056,6851470,0,uvm_report_server
RUN-002066,uart_loopback_test-002066,251284743,PASS,pass,NONE,,,,0,1,0,0,0,61.67,0.0029,6167023,0,uvm_report_server
RUN-002067,irq_storm_test-002067,246072354,FAIL,fail,BUS_STARVATION,B_ARB_0x12,BUS_STARVATION,202980,2,0,0,0,0,206.98,0.0025,20697763,1,uvm_report_server
RUN-002068,reg_sweep_test-002068,397018311,FAIL,fail,FIFO_UNDERRUN,B_DMA_0x31,FIFO_UNDERRUN,89530,1,0,0,0,0,93.53,0.002,4676553,1,uvm_report_server
RUN-002069,dma_burst_test-002069,197017199,FAIL,fail,IRQ_LOST,B_IRQ_0x45,IRQ_LOST,114920,1,1,0,0,0,118.92,0.0037,5945808,1,uvm_report_server
RUN-002070,dma_burst_test-002070,10699242,FAIL,fail,BUS_STARVATION,B_ARB_0x12,BUS_STARVATION,160650,2,0,0,1,0,164.65,0.0016,16465345,1,uvm_report_server
RUN-002071,uart_loopback_test-002071,1758629439,PASS,pass,NONE,,,,0,0,0,0,0,73.42,0.0051,14684433,0,uvm_report_server
RUN-002072,uart_loopback_test-002072,1449155746,FAIL,fail,FIFO_UNDERRUN,B_DMA_0x31,FIFO_UNDERRUN,9410,3,0,0,1,0,13.41,0.0067,670640,1,uvm_report_server
RUN-002073,dma_burst_test-002073,507923236,PASS,pass,NONE,,,,0,1,0,0,0,41.13,0.0049,2056538,0,uvm_report_server
RUN-002074,irq_storm_test-002074,1598442693,FAIL,fail,FIFO_UNDERRUN,B_DMA_0x31,FIFO_UNDERRUN,59970,2,0,0,1,0,63.97,0.0009,3198616,1,uvm_report_server
RUN-002075,reg_sweep_test-002075,9113770,PASS,pass,NONE,,,,0,0,0,0,0,296.43,0.0006,29642549,0,uvm_report_server
RUN-002076,backpressure_test-002076,1766556154,FAIL,fail,PSLVERR_TIMEOUT,B_APB_0x55,PSLVERR_TIMEOUT,540300,3,0,1,1,0,544.3,0.0004,27215211,1,uvm_report_server
RUN-002077,reg_sweep_test-002077,767756651,PASS,pass,NONE,,,,0,0,0,0,0,36.37,0.0109,7273948,0,uvm_report_server
RUN-002078,parity_stress_test-002078,1558173857,PASS,pass,NONE,,,,0,1,0,0,0,43.85,0.0047,2192340,0,uvm_report_server
RUN-002079,reg_sweep_test-002079,1198315026,PASS,pass,NONE,,,,0,1,0,0,0,189.24,0.0037,9462088,0,uvm_report_server
RUN-002080,dma_burst_test-002080,2106735973,PASS,pass,NONE,,,,0,0,0,0,0,31.95,0.0113,3194978,0,uvm_report_server
RUN-002081,parity_stress_test-002081,92319541,PASS,pass,NONE,,,,0,0,0,0,0,35.05,0.0224,3504515,0,uvm_report_server
RUN-002082,reg_sweep_test-002082,1701320591,FAIL,fail,BUS_STARVATION,B_ARB_0x12,BUS_STARVATION,781120,3,1,0,0,0,785.12,0.0002,19628003,1,uvm_report_server
RUN-002083,dma_burst_test-002083,1692793048,FAIL,fail,FRAMING_ERROR,B_UART_0x24,FRAMING_ERROR,351950,1,0,0,0,1,355.95,0.0002,17797490,1,uvm_report_server
RUN-002084,backpressure_test-002084,1183039118,PASS,pass,NONE,,,,0,1,0,0,0,56.09,0.0125,5609208,0,uvm_report_server
RUN-002085,backpressure_test-002085,679028524,PASS,pass,NONE,,,,0,0,0,0,0,133.04,0.0216,13304372,0,uvm_report_server
RUN-002086,uart_loopback_test-002086,1847572981,PASS,pass,NONE,,,,0,1,0,0,0,108.42,0.0143,10841717,0,uvm_report_server
RUN-002087,irq_storm_test-002087,818751227,PASS,pass,NONE,,,,0,0,0,0,0,73.97,0.0047,14794545,0,uvm_report_server
RUN-002088,irq_storm_test-002088,2017406926,PASS,pass,NONE,,,,0,0,0,0,0,532.96,0.0028,13324065,0,uvm_report_server
RUN-002089,parity_stress_test-002089,1253370870,PASS,pass,NONE,,,,0,0,0,0,0,82.57,0.0181,8256913,0,uvm_report_server
RUN-002090,reg_sweep_test-002090,173133534,PASS,pass,NONE,,,,0,1,0,0,0,81.17,0.0192,8116873,0,uvm_report_server
RUN-002091,dma_burst_test-002091,2132668530,FAIL,fail,IRQ_LOST,B_IRQ_0x45,IRQ_LOST,62970,4,0,0,1,0,66.97,0.0033,3348323,1,uvm_report_server
RUN-002092,backpressure_test-002092,385754753,PASS,pass,NONE,,,,0,1,0,0,0,181.64,0.0044,4540894,0,uvm_report_server
RUN-002093,dma_burst_test-002093,1632937320,FAIL,fail,FRAMING_ERROR,B_UART_0x24,FRAMING_ERROR,59060,2,1,0,0,1,63.06,0.0002,6306201,1,uvm_report_server
RUN-002094,reset_recovery_test-002094,56311907,PASS,pass,NONE,,,,0,0,0,0,0,270.84,0.0058,6770929,0,uvm_report_server
RUN-002095,irq_storm_test-002095,989325283,FAIL,fail,PSLVERR_TIMEOUT,B_APB_0x55,PSLVERR_TIMEOUT,343100,2,0,1,0,0,347.1,0.0002,8677520,1,uvm_report_server
RUN-002096,reset_recovery_test-002096,1100788681,PASS,pass,NONE,,,,0,0,0,0,0,325.83,0.0006,16291319,0,uvm_report_server
RUN-002097,uart_loopback_test-002097,1655423623,PASS,pass,NONE,,,,0,1,0,0,0,229.01,0.0015,22900963,0,uvm_report_server
RUN-002098,uart_loopback_test-002098,1619044914,PASS,pass,NONE,,,,0,0,0,0,0,210.43,0.0066,21042653,0,uvm_report_server
RUN-002099,backpressure_test-002099,1061122936,PASS,pass,NONE,,,,0,0,0,0,0,16.73,0.0215,1672827,0,uvm_report_server
RUN-002100,dma_burst_test-002100,167630498,PASS,pass,NONE,,,,0,0,0,0,0,30.05,0.0061,1502668,0,uvm_report_server
RUN-002101,irq_storm_test-002101,2010072659,PASS,pass,NONE,,,,0,0,0,0,0,61.77,0.0227,12353379,0,uvm_report_server
RUN-002102,reg_sweep_test-002102,785718524,PASS,pass,NONE,,,,0,0,0,0,0,233.35,0.0127,23334711,0,uvm_report_server
RUN-002103,dma_burst_test-002103,1408249203,FAIL,fail,IRQ_LOST,B_IRQ_0x45,IRQ_LOST,670980,1,1,0,0,0,674.98,0.0011,33749140,1,uvm_report_server
RUN-002104,dma_burst_test-002104,1311607337,PASS,pass,NONE,,,,0,1,0,0,0,9.93,0.0772,1986583,0,uvm_report_server
RUN-002105,parity_stress_test-002105,1759130845,PASS,pass,NONE,,,,0,1,0,0,0,424.16,0.0019,10603915,0,uvm_report_server
RUN-002106,irq_storm_test-002106,1949460307,FAIL,fail,FIFO_UNDERRUN,B_DMA_0x31,FIFO_UNDERRUN,22730,3,0,0,1,0,26.73,0.0011,668262,1,uvm_report_server
RUN-002107,dma_burst_test-002107,1666118815,PASS,pass,NONE,,,,0,0,0,0,0,717.77,0.0011,35888286,0,uvm_report_server
RUN-002108,irq_storm_test-002108,1927667263,FAIL,fail,FIFO_UNDERRUN,B_DMA_0x31,FIFO_UNDERRUN,15680,2,0,0,0,0,19.68,0.0137,1968188,1,uvm_report_server
RUN-002109,reg_sweep_test-002109,1116329383,PASS,pass,NONE,,,,0,0,0,0,0,123.18,0.0015,3079601,0,uvm_report_server
RUN-002110,reg_sweep_test-002110,1947258866,FAIL,fail,FIFO_UNDERRUN,B_DMA_0x31,FIFO_UNDERRUN,7040,2,1,0,1,0,11.04,0.0029,551885,1,uvm_report_server
RUN-002111,backpressure_test-002111,1742417704,PASS,pass,NONE,,,,0,1,0,0,0,14.91,0.0141,2981632,0,uvm_report_server
RUN-002112,dma_burst_test-002112,831781568,PASS,pass,NONE,,,,0,0,0,0,0,9.99,0.0176,998877,0,uvm_report_server
RUN-002113,uart_loopback_test-002113,844560610,PASS,pass,NONE,,,,0,0,0,0,0,140.59,0.0055,14058540,0,uvm_report_server
RUN-002114,irq_storm_test-002114,278714868,PASS,pass,NONE,,,,0,0,0,0,0,2.08,0.0475,416924,0,uvm_report_server
RUN-002115,reset_recovery_test-002115,1375994300,PASS,pass,NONE,,,,0,0,0,0,0,316.29,0.0013,7907229,0,uvm_report_server
RUN-002116,irq_storm_test-002116,1526716264,PASS,pass,NONE,,,,0,0,0,0,0,196.15,0.0009,4903727,0,uvm_report_server
RUN-002117,parity_stress_test-002117,164498123,PASS,pass,NONE,,,,0,1,0,0,0,122.4,0.0067,6119812,0,uvm_report_server
RUN-002118,irq_storm_test-002118,1804657849,PASS,pass,NONE,,,,0,0,0,0,0,80.76,0.0047,4038031,0,uvm_report_server
RUN-002119,reg_sweep_test-002119,1920048432,PASS,pass,NONE,,,,0,0,0,0,0,291.48,0.0048,29148231,0,uvm_report_server
RUN-002120,uart_loopback_test-002120,49131634,FAIL,fail,BUS_STARVATION,B_ARB_0x12,BUS_STARVATION,556220,3,0,0,0,0,560.22,0.0002,28010819,1,uvm_report_server
RUN-002121,irq_storm_test-002121,1711043151,FAIL,fail,PSLVERR_TIMEOUT,B_APB_0x55,PSLVERR_TIMEOUT,430130,3,0,1,1,0,434.13,0.0012,43413121,1,uvm_report_server
RUN-002122,irq_storm_test-002122,864460332,PASS,pass,NONE,,,,0,0,0,0,0,169.16,0.0091,16916003,0,uvm_report_server
RUN-002123,uart_loopback_test-002123,1144832293,FAIL,fail,IRQ_LOST,B_IRQ_0x45,IRQ_LOST,140580,1,0,0,0,0,144.58,0.0006,7228758,1,uvm_report_server
RUN-002124,dma_burst_test-002124,1402281314,PASS,pass,NONE,,,,0,0,0,0,0,166.08,0.0042,8303904,0,uvm_report_server
RUN-002125,uart_loopback_test-002125,766203800,FAIL,fail,METASTABILITY,B_CDC_0x62,METASTABILITY,211450,2,0,0,1,0,215.45,0.0011,10772449,1,uvm_report_server
RUN-002126,reset_recovery_test-002126,1831691458,PASS,pass,NONE,,,,0,0,0,0,0,99.84,0.0162,4991984,0,uvm_report_server
RUN-002127,parity_stress_test-002127,200907428,FAIL,fail,FIFO_UNDERRUN,B_DMA_0x31,FIFO_UNDERRUN,17090,1,0,0,0,0,21.09,0.0129,4218666,1,uvm_report_server
RUN-002128,backpressure_test-002128,1704862994,PASS,pass,NONE,,,,0,0,0,0,0,76.89,0.0423,15378408,0,uvm_report_server
RUN-002129,reset_recovery_test-002129,432451333,PASS,pass,NONE,,,,0,0,0,0,0,14.67,0.0133,1466522,0,uvm_report_server
RUN-002130,irq_storm_test-002130,602746430,PASS,pass,NONE,,,,0,0,0,0,0,193.48,0.0086,9674148,0,uvm_report_server
RUN-002131,uart_loopback_test-002131,313988538,PASS,pass,NONE,,,,0,1,0,0,0,170.34,0.0197,34067909,0,uvm_report_server
RUN-002132,reg_sweep_test-002132,1683070242,FAIL,fail,REG_MISMATCH,B_REG_0x70,REG_MISMATCH,58760,2,0,0,0,1,62.76,0.0011,3137768,1,uvm_report_server
RUN-002133,backpressure_test-002133,1302490457,PASS,pass,NONE,,,,0,0,0,0,0,690.59,0.0003,17264681,0,uvm_report_server
RUN-002134,reg_sweep_test-002134,839634818,PASS,pass,NONE,,,,0,0,0,0,0,591.64,0.0006,14791002,0,uvm_report_server
RUN-002135,dma_burst_test-002135,1727374046,PASS,pass,NONE,,,,0,0,0,0,0,144.04,0.005,3600933,0,uvm_report_server
RUN-002136,irq_storm_test-002136,485779479,PASS,pass,NONE,,,,0,0,0,0,0,291.96,0.0014,7298936,0,uvm_report_server
RUN-002137,backpressure_test-002137,1989939209,PASS,pass,NONE,,,,0,1,0,0,0,14.73,0.0568,2945643,0,uvm_report_server
RUN-002138,parity_stress_test-002138,331836847,FAIL,fail,FIFO_UNDERRUN,B_DMA_0x31,FIFO_UNDERRUN,71770,3,0,0,1,0,75.77,0.0016,3788420,1,uvm_report_server
RUN-002139,dma_burst_test-002139,1466299532,FAIL,fail,FRAMING_ERROR,B_UART_0x24,FRAMING_ERROR,340220,1,0,0,0,1,344.22,0.001,8605377,1,uvm_report_server
RUN-002140,reg_sweep_test-002140,952334636,PASS,pass,NONE,,,,0,0,0,0,0,24.55,0.0039,4910676,0,uvm_report_server
RUN-002141,uart_loopback_test-002141,146950709,FAIL,fail,FIFO_UNDERRUN,B_DMA_0x31,FIFO_UNDERRUN,363310,2,0,0,0,0,367.31,0.0003,9182844,1,uvm_report_server
RUN-002142,reg_sweep_test-002142,1909219829,PASS,pass,NONE,,,,0,0,0,0,0,161.31,0.0044,8065400,0,uvm_report_server
RUN-002143,dma_burst_test-002143,47868815,FAIL,fail,PSLVERR_TIMEOUT,B_APB_0x55,PSLVERR_TIMEOUT,794780,2,0,1,0,0,798.78,0.0002,19969404,1,uvm_report_server
RUN-002144,dma_burst_test-002144,866615132,PASS,pass,NONE,,,,0,0,0,0,0,136.9,0.0245,13690210,0,uvm_report_server
RUN-002145,reg_sweep_test-002145,1640984102,PASS,pass,NONE,,,,0,0,0,0,0,156.53,0.0046,7826696,0,uvm_report_server
RUN-002146,parity_stress_test-002146,991783456,FAIL,fail,BUS_STARVATION,B_ARB_0x12,BUS_STARVATION,309370,1,1,0,0,0,313.37,0.0001,15668454,1,uvm_report_server
RUN-002147,parity_stress_test-002147,2064272266,FAIL,fail,PSLVERR_TIMEOUT,B_APB_0x55,PSLVERR_TIMEOUT,67650,3,0,1,1,0,71.65,0.002,14329742,1,uvm_report_server
RUN-002148,reset_recovery_test-002148,1331828735,PASS,pass,NONE,,,,0,0,0,0,0,143.04,0.0025,7151807,0,uvm_report_server
RUN-002149,parity_stress_test-002149,1980877214,PASS,pass,NONE,,,,0,1,0,0,0,298.6,0.005,14930130,0,uvm_report_server
RUN-002150,parity_stress_test-002150,1833885929,PASS,pass,NONE,,,,0,0,0,0,0,730.33,0.0011,18258225,0,uvm_report_server
RUN-002151,uart_loopback_test-002151,1962001732,PASS,pass,NONE,,,,0,1,0,0,0,714.99,0.002,71499481,0,uvm_report_server
RUN-002152,dma_burst_test-002152,1639889486,PASS,pass,NONE,,,,0,0,0,0,0,101.87,0.0162,10186918,0,uvm_report_server
RUN-002153,reg_sweep_test-002153,543058187,PASS,pass,NONE,,,,0,0,0,0,0,119.28,0.003,11927945,0,uvm_report_server
RUN-002154,dma_burst_test-002154,143089455,PASS,pass,NONE,,,,0,0,0,0,0,48.25,0.0043,4825246,0,uvm_report_server
RUN-002155,reg_sweep_test-002155,1199766334,PASS,pass,NONE,,,,0,0,0,0,0,4.63,0.0415,925483,0,uvm_report_server
RUN-002156,dma_burst_test-002156,75666225,PASS,pass,NONE,,,,0,0,0,0,0,100.0,0.0073,4999907,0,uvm_report_server
RUN-002157,irq_storm_test-002157,735779620,PASS,pass,NONE,,,,0,1,0,0,0,41.69,0.005,8337228,0,uvm_report_server
RUN-002158,parity_stress_test-002158,1592723871,PASS,pass,NONE,,,,0,0,0,0,0,26.73,0.0293,5346270,0,uvm_report_server
RUN-002159,uart_loopback_test-002159,866290756,PASS,pass,NONE,,,,0,0,0,0,0,179.62,0.0039,17962320,0,uvm_report_server
RUN-002160,reset_recovery_test-002160,1648184238,PASS,pass,NONE,,,,0,0,0,0,0,87.69,0.0086,8769493,0,uvm_report_server
RUN-002161,backpressure_test-002161,248361713,FAIL,fail,PREADY_TIMEOUT,B_APB_0x58,PREADY_TIMEOUT,107880,2,0,1,0,0,111.88,0.0025,22376145,1,uvm_report_server
RUN-002162,backpressure_test-002162,193701559,PASS,pass,NONE,,,,0,0,0,0,0,753.38,0.0022,18834395,0,uvm_report_server
RUN-002163,irq_storm_test-002163,1553978481,PASS,pass,NONE,,,,0,1,0,0,0,117.15,0.0065,11714760,0,uvm_report_server
RUN-002164,reg_sweep_test-002164,1807460479,FAIL,fail,PSLVERR_TIMEOUT,B_APB_0x55,PSLVERR_TIMEOUT,532110,2,0,1,0,0,536.11,0.0015,107222165,1,uvm_report_server
RUN-002165,parity_stress_test-002165,1100107497,PASS,pass,NONE,,,,0,0,0,0,0,93.15,0.0043,2328864,0,uvm_report_server
RUN-002166,dma_burst_test-002166,249589910,PASS,pass,NONE,,,,0,1,0,0,0,19.24,0.0187,3847930,0,uvm_report_server
RUN-002167,dma_burst_test-002167,1040244862,FAIL,fail,BUS_STARVATION,B_ARB_0x12,BUS_STARVATION,581530,3,0,0,1,0,585.53,0.0009,14638323,1,uvm_report_server
RUN-002168,reg_sweep_test-002168,1410240796,FAIL,fail,REG_MISMATCH,B_REG_0x70,REG_MISMATCH,53730,2,1,0,1,1,57.73,0.0098,11545624,1,uvm_report_server
RUN-002169,irq_storm_test-002169,200145985,FAIL,fail,PREADY_TIMEOUT,B_APB_0x58,PREADY_TIMEOUT,31550,3,1,1,1,0,35.55,0.0022,7109627,1,uvm_report_server
RUN-002170,reg_sweep_test-002170,550507551,PASS,pass,NONE,,,,0,1,0,0,0,680.5,0.0002,17012468,0,uvm_report_server
RUN-002171,backpressure_test-002171,386955193,PASS,pass,NONE,,,,0,1,0,0,0,103.35,0.0078,20670590,0,uvm_report_server
RUN-002172,backpressure_test-002172,1905926274,FAIL,fail,FIFO_UNDERRUN,B_DMA_0x31,FIFO_UNDERRUN,33700,2,0,0,0,0,37.7,0.0014,7540608,1,uvm_report_server
RUN-002173,reset_recovery_test-002173,937613593,FAIL,fail,FRAMING_ERROR,B_UART_0x24,FRAMING_ERROR,47540,2,1,0,1,1,51.54,0.0046,10308993,1,uvm_report_server
RUN-002174,reg_sweep_test-002174,1183334795,FAIL,fail,BUS_STARVATION,B_ARB_0x12,BUS_STARVATION,652050,3,0,0,0,0,656.05,0.0004,32802504,1,uvm_report_server
RUN-002175,irq_storm_test-002175,1882903899,FAIL,fail,PSLVERR_TIMEOUT,B_APB_0x55,PSLVERR_TIMEOUT,58510,2,1,1,0,0,62.51,0.0036,12501157,1,uvm_report_server
RUN-002176,reset_recovery_test-002176,377144888,PASS,pass,NONE,,,,0,0,0,0,0,203.13,0.007,40625266,0,uvm_report_server
RUN-002177,reset_recovery_test-002177,1690950181,FAIL,fail,ASSERTION_FAIL,B_ASRT_0x81,ASSERTION_FAIL,28970,2,1,0,1,0,32.97,0.0059,1648409,1,uvm_report_server
RUN-002178,reg_sweep_test-002178,1931787955,FAIL,fail,BUS_STARVATION,B_ARB_0x12,BUS_STARVATION,373950,2,0,0,0,0,377.95,0.0005,37794816,1,uvm_report_server
RUN-002179,dma_burst_test-002179,1238811712,PASS,pass,NONE,,,,0,0,0,0,0,82.88,0.0012,4144204,0,uvm_report_server
RUN-002180,reg_sweep_test-002180,421960555,PASS,pass,NONE,,,,0,1,0,0,0,701.64,0.0022,17540966,0,uvm_report_server
RUN-002181,backpressure_test-002181,499284967,PASS,pass,NONE,,,,0,1,0,0,0,588.99,0.0007,29449536,0,uvm_report_server
RUN-002182,reg_sweep_test-002182,183799855,PASS,pass,NONE,,,,0,0,0,0,0,271.31,0.0015,13565700,0,uvm_report_server
